PRL2,PLHA,TLHA,PRHA,TRHA,PTHA,PFNA,PLNA,PTSA,PSTA,PFPB,PVSB,PKAC,PACC,PMPC,PHED,PGID,TGID,POID,PSPD,PAGE,PBRE,PEYE,PTGH,PCPH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PSKI,PDPI,PPTI,PINJ,PTAK,PPBK,PRBK,PNEK,PFMK,PBTK,PTAL,PHCL,PUCL,PLEL,TLEL,PREL,TREL,PCOL,PROL,PLPL,PGSL,PTSL,PCYL,PHLM,PSTM,PHAN,PICN,PJEN,PTEN,PCON,PSBO,PVCO,PEGO,PFHO,PDRO,PTHP,PIMP,PJMP,PYRP,PSXP,PCAR,PTAR,PJER,PMOR,PKPR,PSTR,POVR,PAWR,PLWR,TLWR,PRWR,TRWR,PFAS,PMAS,PSBS,PFCS,PMCS,PFGS,PCHS,PFHS,PMHS,PVIS,PPOS,POPS,PLSS,PFTS,PMTS,PUTS,PVTS,PMUS,PHGT,PWGT,PCMT,PKRT,PYWT,PLHY,PJTY,PSTY,PFEx
45,3,3,3,3,25,Olin,Kreutz,1800,65,1,276,24,84,0,7,218,1,218,62,31,0,0,95,2,0,0,24,0,0,62,0,3,1015,85,29,89,89,2,2,10,0,2,0,2,2,2,2,252,45,100,0,0,2,0,0,0,0,57,0,3,276,3,62,0,3,31,78,18,10,27,21,0,0,95,20,92,94,88,2,2,2,2,17,10,24,10,25,5,17,0,0,0,7,7,25,0,3,0,1800,0,74,133,999,0,10,-31,0,0,150
13,2,3,2,3,17,Brian,Urlacher,3480,95,1,1239,18,93,0,4,224,1,224,88,30,0,1,97,1,0,0,74,0,0,88,0,9,1015,92,94,21,53,0,3,10,0,1,0,0,0,0,0,145,41,100,0,0,2,0,0,0,1,54,0,7,1239,7,95,0,1,31,87,81,8,48,47,9,1,90,17,77,98,93,3,3,3,3,17,7,13,10,7,10,12,10,13,0,14,14,10,10,2,12,3480,0,76,94,457,0,8,-31,0,0,150
45,4,3,4,3,44,Marty,Booker,360,91,0,108,21,84,0,7,239,1,239,86,32,2,1,83,1,0,0,85,0,0,83,2,17,1009,81,16,25,31,0,1,63,0,0,0,0,0,0,0,229,45,100,0,0,2,0,0,0,0,86,0,2,108,2,70,0,3,48,69,85,9,8,65,0,1,86,21,67,82,87,3,2,3,2,5,7,0,10,5,10,5,10,5,0,3,3,4,10,4,5,360,0,72,50,40,35,0,-31,0,0,42
45,2,2,2,2,17,Mike,Brown,240,90,1,52,26,87,0,0,261,1,261,87,30,0,1,90,1,0,0,75,0,0,87,1,8,1015,60,70,15,28,0,13,47,0,0,0,7,8,7,8,142,45,100,0,0,1,4,0,0,0,30,0,1,52,1,68,0,2,20,71,77,8,12,41,0,1,90,17,56,89,82,0,0,0,0,1,10,2,10,0,10,4,10,7,0,17,17,5,10,6,4,240,0,70,47,54,12,8,-31,1,0,58
45,2,2,2,2,44,Desmond,Clark,600,86,0,138,17,82,0,7,399,1,399,78,31,0,0,82,2,0,0,85,0,0,79,2,10,1009,76,32,60,60,0,8,63,0,0,0,0,0,0,0,249,45,100,5,2,3,0,80,0,0,88,1,3,138,3,75,0,6,52,58,85,9,13,70,0,1,85,22,66,85,80,0,0,0,0,10,3,26,0,0,0,0,0,0,0,4,4,8,3,5,2,600,0,75,95,93,8,5,-31,0,0,84
45,2,2,2,2,20,John,Tait,3360,73,0,726,29,68,0,4,632,1,632,52,33,0,0,92,2,0,0,25,0,0,52,0,14,1009,90,26,91,89,0,3,10,0,1,0,0,0,0,0,26,25,100,0,0,2,0,0,0,0,76,1,6,726,6,87,0,1,36,74,21,9,45,13,0,0,92,33,90,86,85,0,0,0,0,18,8,25,10,6,5,18,10,16,0,9,9,20,10,6,12,3360,0,78,163,999,0,4,-31,0,0,150
45,0,0,0,0,45,Brad,Maynard,420,93,0,45,90,48,0,7,1011,1,1011,51,34,0,0,35,1,0,0,26,0,0,40,0,35,1009,78,12,28,23,0,0,10,0,4,0,0,0,0,0,16,45,100,0,0,2,0,0,0,0,4,1,3,45,3,62,0,3,47,48,20,11,31,25,0,1,99,87,31,87,89,0,0,0,0,5,7,0,10,5,10,5,10,5,0,20,20,4,10,4,5,420,0,73,26,368,0,7,-31,0,0,150
45,2,2,2,2,20,John,St. Clair,150,62,0,42,20,62,0,5,1437,1,1437,53,31,1,0,82,1,0,0,25,0,0,48,1,32,1009,83,26,79,86,0,12,10,0,0,0,0,0,0,0,240,45,100,0,0,1,4,0,0,0,78,0,2,42,2,63,0,3,19,46,24,8,43,14,0,0,95,25,86,73,72,0,2,0,2,18,8,25,10,6,5,18,10,16,0,5,5,20,10,6,12,150,0,78,160,999,0,3,-31,0,0,179
45,2,2,2,2,19,Roberto,Garza,600,64,0,384,21,67,0,7,14193,1,14193,48,29,0,0,40,1,0,0,19,0,0,52,1,4,1009,70,21,89,89,0,3,10,0,0,0,2,2,2,2,206,45,100,0,0,5,0,0,0,0,63,2,6,384,6,0,0,4,20,61,20,7,17,23,0,0,91,23,92,85,78,0,3,0,3,17,10,24,10,25,5,17,0,0,0,8,8,25,0,3,0,600,0,74,150,999,0,3,-31,0,0,177
45,3,3,3,3,22,Alex,Brown,2000,75,0,288,12,88,0,5,14863,1,14863,83,29,0,0,78,1,0,0,40,0,0,75,2,6,1015,84,74,13,13,0,12,10,0,0,0,8,8,8,8,62,39,100,0,0,4,4,0,0,0,96,0,4,288,4,75,0,4,17,70,67,6,11,19,0,1,85,21,72,86,69,0,0,0,0,12,4,10,10,5,10,11,10,15,0,11,11,8,10,7,10,2000,0,75,108,538,0,6,-31,1,0,204
