PRL2,PLHA,TLHA,PRHA,TRHA,PTHA,PFNA,PLNA,PTSA,PSTA,PFPB,PVSB,PKAC,PACC,PMPC,PHED,PGID,TGID,POID,PSPD,PAGE,PBRE,PEYE,PTGH,PCPH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PSKI,PDPI,PPTI,PINJ,PTAK,PPBK,PRBK,PNEK,PFMK,PBTK,PTAL,PHCL,PUCL,PLEL,TLEL,PREL,TREL,PCOL,PROL,PLPL,PGSL,PTSL,PCYL,PHLM,PSTM,PHAN,PICN,PJEN,PTEN,PCON,PSBO,PVCO,PEGO,PFHO,PDRO,PTHP,PIMP,PJMP,PYRP,PSXP,PCAR,PTAR,PJER,PMOR,PKPR,PSTR,POVR,PAWR,PLWR,TLWR,PRWR,TRWR,PFAS,PMAS,PSBS,PFCS,PMCS,PFGS,PCHS,PFHS,PMHS,PVIS,PPOS,POPS,PLSS,PFTS,PMTS,PUTS,PVTS,PMUS,PHGT,PWGT,PCMT,PKRT,PYWT,PLHY,PJTY,PSTY,PFEx
45,0,0,0,0,83,Shane,Matthews,66,85,0,0,10,40,0,7,4,3,4,45,35,0,0,64,2,0,0,15,0,0,48,1,63,1009,75,21,15,16,0,0,38,0,2,0,0,0,0,0,62,45,100,2,2,1,0,50,0,0,6,0,1,0,1,75,0,15,84,47,50,11,0,31,0,1,85,10,53,71,75,2,2,2,2,4,16,74,5,14,15,12,0,11,0,0,0,18,1,4,6,66,0,75,35,999,0,1,-31,0,0,151
45,5,3,5,3,15,Mark,Campbell,60,78,0,5,5,72,0,7,57,3,57,66,29,0,1,84,1,0,0,76,0,0,65,0,63,5,80,27,60,62,0,8,55,0,2,0,2,2,2,2,117,45,100,0,0,1,0,28,0,0,84,2,1,5,1,75,0,15,17,53,61,6,0,65,0,1,95,11,67,78,78,2,2,2,2,6,24,44,15,16,4,10,10,0,0,4,4,19,6,28,23,60,0,78,95,999,0,2,-31,0,0,150
45,3,3,3,3,18,Barry,Stokes,54,58,0,26,21,58,0,7,75,14,75,48,31,0,0,83,1,0,0,15,0,0,47,0,63,1009,73,21,85,83,0,2,30,0,3,0,0,2,0,2,58,45,100,0,0,1,0,0,0,0,79,1,1,26,1,75,0,15,25,53,50,7,0,14,0,1,95,14,90,78,80,0,0,0,0,8,35,33,17,4,26,10,20,17,0,9,9,35,5,32,27,54,0,76,150,999,0,0,-31,0,0,162
45,3,3,3,3,21,Scott,Gragg,77,65,0,0,23,58,0,7,106,18,106,44,33,0,0,84,2,0,0,27,0,0,46,0,22,1009,75,26,83,90,0,3,34,0,2,0,2,2,2,2,124,45,100,0,0,1,0,5,0,0,74,2,1,0,1,75,0,2,19,67,48,10,0,26,0,1,95,24,92,82,87,2,2,2,2,16,36,25,16,8,32,7,23,0,0,9,9,82,27,27,25,77,0,80,165,999,0,0,-31,0,0,161
45,7,7,7,7,15,Jeff,Posey,647,75,0,180,16,82,0,5,112,3,112,78,30,0,0,81,1,1,1,55,0,0,80,2,63,1009,80,87,15,42,1,3,20,0,0,0,0,0,0,0,194,45,100,0,0,2,0,12,0,0,96,1,4,180,4,75,0,15,12,73,43,7,0,20,0,1,98,10,74,88,86,2,2,2,2,4,27,63,13,16,31,7,10,20,0,13,13,0,3,30,25,647,1,76,81,581,0,2,-31,0,0,195
45,2,6,2,6,18,Bobby,Hamilton,1000,77,0,275,22,70,0,5,116,23,116,65,34,1,1,80,2,0,0,19,0,0,64,2,63,1009,80,85,19,21,0,3,20,0,0,0,0,0,0,0,194,45,100,1,2,5,0,73,0,0,98,2,5,275,5,75,0,15,23,62,40,9,0,19,0,1,92,21,82,84,87,3,3,3,3,7,31,43,17,13,35,13,16,7,1,10,10,52,9,40,30,1000,0,77,120,999,0,1,-31,0,0,197
45,7,7,7,7,10,Kelly,Gregg,55,64,0,0,11,62,0,7,125,25,125,55,28,0,0,76,1,0,0,7,0,0,57,0,4,1009,74,88,32,30,0,2,15,0,2,0,0,0,0,0,157,45,100,0,0,1,0,20,0,0,97,1,1,0,1,75,0,6,13,77,37,6,0,10,0,1,95,23,88,85,83,2,2,2,2,43,34,17,31,49,40,11,28,25,0,12,12,100,20,34,24,55,0,72,150,999,0,5,-31,0,0,153
45,2,5,2,5,19,Brentson,Buckner,900,48,0,150,24,65,0,10,130,21,130,58,33,0,0,70,2,0,0,20,0,0,54,2,21,1009,72,85,19,21,0,12,26,0,0,0,0,0,0,0,38,45,100,0,0,3,4,10,0,0,99,1,5,150,5,75,0,2,20,73,40,11,0,24,0,1,99,16,90,88,90,2,2,2,2,25,35,27,35,28,39,7,30,39,0,12,12,40,20,45,24,900,0,74,150,999,0,4,-31,0,0,195
45,2,2,2,2,19,James,Darling,340,81,0,0,24,80,0,5,147,7,147,78,30,0,0,84,2,0,0,62,0,0,76,2,27,1009,75,81,18,46,0,13,34,0,0,0,0,0,0,0,251,45,100,0,0,2,4,30,0,0,51,2,4,0,4,75,0,2,17,60,58,8,0,33,0,1,95,14,72,77,78,0,0,0,0,6,26,41,12,41,54,13,3,27,0,14,14,15,5,26,23,340,0,73,87,999,0,2,-31,0,0,195
45,7,4,7,4,24,Terrell,Buckley,76,82,0,0,25,86,0,0,170,16,170,86,34,0,1,78,2,0,0,62,0,0,80,2,5,1009,73,49,15,16,0,7,30,0,0,0,0,0,0,0,64,45,100,4,4,1,0,60,0,0,22,2,1,0,1,75,0,1,23,48,81,12,0,52,0,1,76,20,47,75,82,0,0,0,0,2,14,86,30,26,40,12,27,16,0,16,16,29,1,11,6,76,2,70,20,70,50,0,-31,0,0,198
45,4,4,4,4,21,Corey,Ivy,54,85,0,0,12,87,0,7,171,24,171,90,27,0,1,80,1,0,0,58,0,0,87,2,63,1009,82,48,10,10,0,7,10,0,0,0,0,0,0,0,157,45,100,4,4,1,0,32,0,0,35,2,1,0,1,75,0,15,18,38,76,5,0,34,0,1,95,29,46,67,59,0,0,0,0,0,13,89,9,15,26,11,1,7,0,16,16,32,2,8,6,54,2,68,23,999,0,0,-31,0,0,195
45,2,2,2,2,16,Brian,Walker,0,79,0,0,19,83,0,7,180,1009,180,81,33,0,0,88,2,2,2,54,0,0,77,2,63,19,84,78,15,40,0,1,25,0,0,0,0,0,0,0,251,45,100,0,0,0,0,35,0,0,45,2,0,0,0,75,0,15,22,60,77,8,0,31,0,1,95,17,64,79,79,6,6,6,6,5,22,80,13,36,38,12,0,30,0,18,18,29,0,8,12,0,0,73,45,466,10,31,-31,3,0,196
45,2,2,2,2,17,Bobby,Engram,630,88,0,200,24,88,0,5,213,28,213,86,32,0,1,75,2,0,0,89,0,0,94,2,22,1009,71,11,22,23,0,1,46,0,0,0,0,0,0,0,164,45,100,0,0,2,2,15,0,0,84,0,4,200,4,75,0,2,18,68,79,9,0,55,0,1,91,15,49,84,88,0,0,0,0,1,14,99,32,34,31,12,9,10,0,3,3,15,0,10,9,630,0,70,28,632,69,4,-31,0,0,186
45,2,2,2,2,23,Marcus,Robinson,900,82,0,200,30,85,1,5,214,31,214,90,30,0,0,68,1,0,0,85,0,0,84,2,12,1009,50,26,29,39,0,1,60,0,0,0,0,0,0,0,176,45,100,3,3,3,0,84,0,0,87,2,4,200,4,75,0,4,19,58,92,8,0,65,0,1,85,28,59,82,78,0,0,0,0,1,20,81,23,19,18,12,9,16,0,3,3,40,3,12,8,900,0,75,55,661,15,1,-31,0,0,408
45,3,3,3,3,25,Olin,Kreutz,2298,56,1,330,24,88,0,7,218,1,218,63,28,0,0,91,1,2,2,24,0,0,60,1,3,1015,81,29,94,92,3,2,35,0,2,0,0,0,0,0,252,45,100,0,0,4,0,1,0,0,57,1,6,330,6,75,0,3,31,84,18,7,0,21,0,1,95,20,93,99,90,0,0,0,0,9,36,49,21,24,24,10,19,36,0,7,7,51,32,39,23,2298,0,74,133,766,0,7,-31,0,0,310
45,5,5,5,5,36,Chris,Villarrial,843,64,0,340,15,60,0,7,219,3,219,48,32,0,0,91,2,0,0,27,0,0,45,0,20,1009,78,19,83,94,1,2,30,0,2,0,0,0,0,0,273,45,100,0,0,3,0,0,0,0,58,0,4,340,4,75,0,5,37,71,32,9,0,30,0,1,92,14,94,88,88,2,2,2,2,41,37,33,30,36,33,7,27,0,0,8,8,66,45,43,27,843,0,75,150,999,0,1,-31,0,0,158
45,2,2,2,2,19,Bryan,Robinson,600,75,0,180,14,69,0,0,221,2,221,58,31,0,0,83,2,0,0,23,0,0,58,2,63,1009,67,85,27,24,0,12,29,0,0,0,2,2,2,2,66,45,100,0,0,3,4,13,0,0,98,2,3,180,3,75,0,15,20,65,54,8,0,24,0,1,90,15,79,80,80,2,3,2,3,6,30,29,19,19,25,13,23,11,0,12,12,65,7,23,24,600,0,76,134,999,0,0,-31,0,0,195
45,5,5,5,5,23,Phillip,Daniels,674,77,0,230,25,65,0,1,222,26,222,64,32,0,0,89,2,0,0,21,0,0,64,2,4,1009,79,88,19,26,0,3,31,6,0,0,0,1,0,1,70,45,100,0,0,4,0,21,0,0,93,1,5,230,5,75,0,4,25,72,55,9,0,20,2,1,90,27,85,83,80,2,2,2,2,7,32,47,24,18,31,7,22,17,0,11,11,66,9,44,25,674,1,77,125,112,0,1,-31,0,0,195
45,2,2,2,2,17,Brian,Urlacher,3480,95,1,1400,18,93,0,5,224,1,224,88,27,0,1,97,1,0,0,62,0,0,88,0,9,1015,92,93,21,53,0,3,39,0,1,0,0,0,0,0,145,45,100,0,0,5,0,0,0,1,54,0,7,1400,7,75,0,1,31,90,81,5,0,47,9,1,82,17,78,96,89,3,3,3,3,6,29,39,0,40,30,10,0,40,0,14,14,0,8,38,22,3480,1,76,94,457,0,5,-31,0,0,474
45,4,2,4,2,27,Warrick,Holdman,75,89,0,60,32,77,0,5,227,26,227,79,29,0,0,84,1,5,5,55,0,0,77,2,11,5,90,87,31,53,0,8,32,4,0,0,0,0,0,0,215,45,100,0,0,1,0,15,0,0,57,1,1,60,1,75,0,4,14,64,62,6,0,30,0,1,90,25,78,86,81,2,2,2,2,1,29,70,9,26,40,11,6,28,1,15,15,28,10,16,13,75,0,73,75,224,0,0,-31,0,0,195
45,7,5,7,5,19,Terry,Cousin,67,82,0,0,25,90,0,7,229,17,229,88,30,0,0,88,2,0,0,57,0,0,85,2,63,1009,79,63,18,42,0,7,31,0,0,0,0,0,0,0,176,45,100,5,5,1,0,20,0,0,21,2,1,0,1,75,0,15,28,56,84,8,0,41,0,1,92,29,51,78,80,0,0,0,0,3,16,93,9,15,26,7,1,7,0,16,16,32,3,11,6,67,0,69,21,532,20,0,-31,0,0,187
45,7,7,7,7,23,Tony,Parrish,1205,92,0,110,17,84,0,0,231,15,231,85,29,2,1,87,1,1,1,78,0,0,85,2,5,1009,97,75,19,48,0,8,33,0,0,0,0,0,0,0,252,45,100,0,0,3,0,15,0,0,33,1,5,110,5,75,0,2,15,82,84,7,0,41,0,1,94,16,65,92,85,2,2,2,2,4,22,68,8,29,40,12,0,43,0,18,18,0,5,6,8,1205,1,71,50,752,12,3,-31,0,0,371
45,0,0,0,0,84,Jim,Miller,0,80,0,0,17,40,0,7,234,1009,234,41,34,0,1,65,2,0,0,26,0,0,46,0,17,16,40,32,34,21,0,0,35,0,2,0,0,0,0,0,118,45,100,2,2,0,0,30,0,0,15,0,0,0,0,75,0,6,84,60,46,10,0,48,0,1,68,32,58,75,84,2,2,2,2,2,19,52,20,23,16,8,9,7,0,0,0,32,2,35,10,0,0,74,65,318,0,31,-31,0,0,152
45,4,4,4,4,30,Eddie,Kennison,1336,84,0,360,19,92,0,5,238,9,238,93,32,1,1,68,2,0,0,87,0,0,87,1,18,1009,62,20,34,33,0,1,57,0,0,0,0,0,0,0,106,45,100,4,4,4,0,39,0,0,87,2,6,360,6,75,0,1,16,71,78,9,0,50,5,1,74,28,54,85,85,0,0,0,0,2,17,65,8,25,26,12,0,16,0,3,3,0,5,9,11,1336,0,73,41,449,40,4,-31,0,0,304
