round,pick,team,name,pos,age,last_season,all_pro,pro_bowls,seasons_started,career_av,draft_av,college
1,1,ATL,Steve Bartkowski,QB,22,1986,0,2,10,69,68,California
1,2,DAL,Randy White,DT,22,1988,7,9,11,116,116,Maryland
1,3,BAL,Ken Huff,G,22,1985,0,0,8,47,37,North Carolina
1,4,CHI,Walter Payton,RB,22,1987,5,9,13,127,127,Jackson St.
1,5,CLE,Mack Mitchell,DE,23,1979,0,0,3,18,17,Houston
1,6,HOU,Robert Brazile,LB,22,1984,2,7,10,76,76,Jackson St.
1,7,NOR,Larry Burton,WR,23,1979,0,0,2,7,5,Purdue
1,8,SDG,Gary Johnson,DT,23,1985,2,4,9,71,69,Grambling St.
1,9,RAM,Mike Fanning,DT,22,1984,0,0,3,35,32,Notre Dame
1,10,SFO,Jimmy Webb,DT,23,1981,0,0,5,31,30,Mississippi St.
1,11,RAM,Dennis Harrah,G,22,1987,1,6,11,63,63,Miami (FL)
1,12,NOR,Kurt Schumacher,G,22,1978,0,0,1,9,7,Ohio St.
1,13,DET,Lynn Boden,G,22,1979,0,0,4,18,17,South Dakota St.
1,14,CIN,Glenn Cameron,LB,22,1985,0,0,7,45,45,Florida
1,15,HOU,Don Hardeman,RB,22,1979,0,0,2,12,9,Texas A&M-Kingsville
1,16,NWE,Russ Francis,TE,22,1988,0,3,11,46,32,Oregon
1,17,DEN,Louis Wright,DB,22,1986,2,5,12,84,84,San Jose St.
1,18,DAL,Thomas Henderson,LB,22,1980,0,1,3,29,29,Langston
1,19,BUF,Tom Ruud,LB,22,1979,0,0,0,10,7,Nebraska
1,20,RAM,Doug France,T,22,1983,0,2,6,43,38,Ohio St.
1,21,STL,Tim Gray,DB,22,1979,0,0,4,21,2,Texas A&M
1,22,SDG,Mike Williams,DB,21,1983,0,0,8,38,38,LSU
1,23,MIA,Darryl Carlton,T,22,1979,0,0,3,15,8,Tampa
1,24,OAK,Neal Colzie,DB,21,1983,0,0,3,34,6,Ohio St.
1,25,MIN,Mark Mullaney,DE,22,1986,0,0,8,48,48,Colorado St.
1,26,PIT,Dave Brown,DB,22,1989,0,1,14,75,1,Michigan
2,27,NYG,Al Simpson,G,24,1976,0,0,1,6,6,Colorado St.
2,28,RAM,Monte Jackson,DB,22,1983,1,2,6,50,35,San Diego St.
2,29,ATL,Ralph Ortega,LB,22,1980,0,0,1,24,18,Florida
2,30,SDG,Louie Kelcher,DT,22,1984,1,3,7,55,54,SMU
2,31,CHI,Mike Hartenstine,DE,22,1987,0,0,9,66,66,Penn St.
2,32,NOR,Lee Gross,C,22,1979,0,0,0,10,8,Auburn
2,33,SDG,Fred Dean,DE,23,1985,2,4,6,58,42,Louisiana Tech
2,34,KAN,Elmore Stephens,TE,,,0,0,0,,,Kentucky
2,35,SFO,Greg Collins,LB,22,1977,0,0,0,7,3,Notre Dame
2,36,MIA,Freddie Solomon,WR,22,1985,0,0,10,58,17,Tampa
2,37,NYJ,Anthony Davis,RB,22,1978,0,0,0,2,,USC
2,38,DET,Doug English,DT,22,1985,1,4,8,73,73,Texas
2,39,CIN,Al Krevis,T,23,1976,0,0,0,4,2,Boston Col.
2,40,HOU,Emmett Edwards,WR,23,1976,0,0,0,1,0,Kansas
2,41,NWE,Rod Shoate,LB,22,1981,0,0,4,30,30,Oklahoma
2,42,BUF,Bob Nelson,LB,22,1984,0,0,3,24,4,Nebraska
2,43,DEN,Charles Smith,DE,,,0,0,0,,,North Carolina Central
2,44,DAL,Burton Lawless,G,21,1980,0,0,1,22,20,Florida
2,45,OAK,Charlie Phillips,DB,22,1979,0,0,1,21,21,USC
2,46,STL,Jim Germany,RB,,,0,0,0,,,New Mexico St.
2,47,GNB,Bill Bain,T,23,1986,0,0,3,33,2,USC
2,48,RAM,Leroy Jones,DE,24,1983,0,0,7,42,,Norfolk St.
2,49,MIA,Stan Winfrey,RB,22,1977,0,0,0,3,3,Arkansas St.
2,50,BUF,Glenn Lott,DB,,,0,0,0,,,Drake
2,51,PIT,Bob Barber,DE,23,1979,0,0,1,17,,Grambling St.
2,52,MIN,Art Riley,DT,,,0,0,0,,,USC
3,53,BAL,Mike Washington,DB,22,1984,0,0,7,46,,Alabama
3,54,DEN,Mike Franckowiak,RB,22,1978,0,0,0,1,1,Central Michigan
3,55,CIN,Gary Burley,DE,22,1984,0,0,5,29,27,Pittsburgh
3,56,BAL,Dave Pear,NT,22,1980,0,1,4,30,2,Washington
3,57,CLE,Oscar Roan,TE,23,1978,0,0,3,8,8,SMU
3,58,GNB,Willard Harrell,RB,22,1984,0,0,1,21,15,Pacific
3,59,KAN,Cornelius Walker,DT,,,0,0,0,,,Rice
3,60,NOR,Andrew Jones,RB,23,1976,0,0,0,1,1,Washington St.
3,61,RAM,Geoff Reece,C,23,1977,0,0,0,6,4,Washington St.
3,62,NYG,Danny Buggs,WR,22,1979,0,0,2,16,0,West Virginia
3,63,NOR,Elois Grooms,DE,22,1987,0,0,7,40,26,Tennessee Tech
3,64,CIN,Gary Sheide,QB,,,0,0,0,,,BYU
3,65,ATL,Woody Thompson,RB,23,1977,0,0,1,9,9,Miami (FL)
3,66,NWE,Peter Cusick,NT,22,1975,0,0,0,3,3,Ohio St.
3,67,RAM,Dan Nugent,G,22,1980,0,0,1,12,,Auburn
3,68,NYJ,Richard Wood,LB,22,1984,0,0,6,47,1,USC
3,69,DEN,Drew Mahalic,LB,22,1978,0,0,2,15,,Notre Dame
3,70,DAL,Bob Breunig,LB,22,1984,0,3,9,62,62,Arizona St.
3,71,SFO,Jeff Hart,T,21,1983,0,0,5,29,2,Oregon St.
3,72,SFO,Steve Mike-Mayer,K,28,1980,0,0,0,5,2,Maryland
3,73,SDG,Mike Fuller,DB,22,1982,0,0,4,38,34,Auburn
3,74,SFO,Wayne Baker,DT,22,1975,0,0,0,3,3,BYU
3,75,MIA,Gerald Hill,LB,,,0,0,0,,,Houston
3,76,OAK,Louis Carter,RB,22,1978,0,0,1,10,1,Maryland
3,77,CIN,Bo Harris,LB,22,1982,0,0,5,39,39,LSU
3,78,PIT,Walter White,TE,24,1979,0,0,2,24,,Maryland
4,79,NYG,Robert Giblin,DB,22,1977,0,0,0,5,3,Houston
4,80,BAL,Marshall Johnson,WR,22,1978,0,0,0,2,2,Houston
4,81,ATL,John Nessel,G,,,0,0,0,,,Penn St.
4,82,CLE,Tony Peters,DB,22,1985,0,1,7,45,13,Oklahoma
4,83,CHI,Virgil Livers,DB,23,1979,0,0,5,27,27,Western Kentucky
4,84,DEN,Steve Taylor,DB,,,0,0,0,,,Georgia
4,85,SFO,Cleveland Elam,DT,23,1979,1,2,2,31,30,Tennessee St.
4,86,NWE,Allen Carter,RB,22,1976,0,0,0,2,2,USC
4,87,SFO,Frank Oliver,DB,23,1976,0,0,0,2,,Kentucky St.
4,88,GNB,Steve Luke,DB,22,1980,0,0,5,29,29,Ohio St.
4,89,MIN,Champ Henson,RB,22,1975,0,0,0,0,,Ohio St.
4,90,DAL,Pat Donovan,T,22,1983,0,4,7,64,64,Stanford
4,91,NWE,Steve Burks,WR,22,1977,0,0,0,2,2,Arkansas St.
4,92,NOR,John Starkebaum,DB,,,0,0,0,,,Nebraska
