round,pick,team,name,pos,age,last_season,all_pro,pro_bowls,seasons_started,career_av,draft_av,college
1,1,NWE,Jim Plunkett,QB,23,1986,0,0,10,85,38,Stanford
1,2,NOR,Archie Manning,QB,22,1984,0,2,11,76,70,Mississippi
1,3,HOU,Dan Pastorini,QB,22,1983,0,1,9,62,63,Santa Clara
1,4,BUF,J.D. Hill,WR,22,1977,0,1,5,36,34,Arizona St.
1,5,PHI,Richard Harris,DE,23,1977,0,0,6,20,10,Grambling St.
1,6,NYJ,John Riggins,RB,22,1985,1,1,12,90,45,Kansas
1,7,ATL,Joe Profit,RB,22,1973,0,0,0,5,2,La-Monroe
1,8,PIT,Frank Lewis,WR,24,1983,0,1,9,60,22,Grambling St.
1,9,GNB,John Brockington,RB,22,1977,1,3,7,53,51,Ohio St.
1,10,RAM,Isiah Robertson,LB,22,1982,2,6,11,103,81,Southern
1,11,CHI,Joe Moore,RB,22,1973,0,0,0,3,3,Missouri
1,12,DEN,Marv Montgomery,T,23,1978,0,0,3,29,20,USC
1,13,SDG,Leon Burns,RB,28,1972,0,0,0,3,2,Long Beach St.
1,14,CLE,Clarence Scott,DB,22,1983,0,1,12,64,64,Kansas St.
1,15,CIN,Vern Holland,T,23,1980,0,0,8,53,52,Tennessee St.
1,16,KAN,Elmo Wright,WR,22,1975,0,0,3,13,13,Houston
1,17,STL,Norm Thompson,DB,26,1979,0,0,7,40,29,Utah
1,18,NYG,Rocky Thompson,RB,23,1973,0,0,0,4,4,West Texas A&M
1,19,OAK,Jack Tatum,DB,22,1980,0,3,9,62,60,Ohio St.
1,20,RAM,Jack Youngblood,DE,21,1984,5,7,13,112,112,Florida
1,21,DET,Bob Bell,DT,23,1978,0,0,4,29,12,Cincinnati
1,22,BAL,Don McCauley,RB,22,1981,0,0,2,45,45,North Carolina
1,23,SFO,William Anderson,DB,22,1976,0,0,0,3,2,Ohio St.
1,24,MIN,Leo Hayden,RB,23,1973,0,0,0,0,0,Ohio St.
1,25,DAL,Tody Smith,DE,22,1976,0,0,4,27,5,USC
1,26,BAL,Lenny Dunlap,DB,22,1975,0,0,2,14,2,North Texas
2,27,NWE,Julius Adams,DE,23,1987,0,1,12,60,60,Texas Southern
2,28,CHI,Jim Harrison,RB,22,1974,0,0,2,11,11,Missouri
2,29,BUF,Jan White,TE,22,1972,0,0,2,3,3,Ohio St.
2,30,DET,Dave Thompson,T,22,1975,0,0,2,17,11,Clemson
2,31,NOR,Sam Holden,T,24,1971,0,0,0,3,3,Grambling St.
2,32,NYJ,John Mooring,T,24,1974,0,0,0,12,11,Tampa
2,33,ATL,Ken Burrow,WR,23,1975,0,0,5,27,27,San Diego St.
2,34,PIT,Jack Ham,LB,22,1982,6,8,12,113,113,Penn St.
2,35,DEN,Dwight Harrison,DB,22,1980,0,0,5,34,5,Texas A&M-Kingsville
2,36,CHI,Charlie Ford,DB,22,1975,0,0,3,27,21,Houston
2,37,SFO,Ernie Janet,G,22,1975,0,0,1,7,,Washington
2,38,WAS,Cotton Speyrer,WR,22,1975,0,0,1,7,,Texas
2,39,KAN,Wilbur Young,DE,22,1982,0,0,7,44,28,William Penn
2,40,CLE,Bo Cornell,LB,22,1977,0,0,2,21,8,Washington
2,41,CIN,Steve Lawson,G,22,1977,0,0,2,24,2,Kansas
2,42,KAN,Scott Lewis,DE,,,0,0,0,,,Grambling St.
2,43,STL,Dan Dierdorf,T,22,1983,3,6,10,82,82,Michigan
2,44,NYG,Wayne Walton,T,22,1974,0,0,0,6,2,Abilene Christian
2,45,OAK,Phil Villapiano,LB,22,1983,0,4,8,66,64,Bowling Green
2,46,GNB,Virgil Robinson,RB,23,1972,0,0,0,2,,Grambling St.
2,47,MIA,Otto Stowe,WR,22,1974,0,0,1,12,6,Iowa St.
2,48,DET,Charlie Weaver,LB,22,1981,0,0,8,53,53,USC
2,49,SFO,Joe Orduna,RB,22,1974,0,0,0,2,,Nebraska
2,50,PHI,Henry Allison,G,24,1977,0,0,1,16,5,San Diego St.
2,51,DAL,Ike Thomas,DB,23,1975,0,0,0,9,3,Bishop
2,52,BAL,Bill Atessis,DE,22,1971,0,0,0,2,,Texas
3,53,BUF,Bruce Jarvis,C,22,1974,0,0,2,9,9,Washington
3,54,NOR,Bivian Lee,DB,23,1975,0,0,1,17,17,Prairie View A&M
3,55,SFO,Sam Dickerson,WR,,,0,0,0,,,USC
3,56,HOU,Lynn Dickey,QB,21,1985,0,0,8,67,4,Kansas St.
3,57,BUF,Jim Braxton,RB,22,1978,0,0,4,37,36,West Virginia
3,58,NYJ,Chris Farasopoulos,DB,22,1974,0,0,2,12,12,BYU
3,59,ATL,Leo Hart,QB,22,1972,0,0,0,0,0,Duke
3,60,PIT,Steve Davis,RB,22,1976,0,0,1,13,8,Delaware St.
3,61,STL,Jim Livesay,WR,,,0,0,0,,,Richmond
3,62,GNB,Charlie Hall,DB,23,1976,0,0,0,13,13,Pittsburgh
3,63,RAM,Dave Elmendorf,DB,22,1979,0,0,9,58,58,Texas A&M
3,64,CHI,Tony McGee,DE,22,1984,0,0,5,38,14,Bishop
3,65,SDG,Mike Montgomery,RB,22,1974,0,0,0,11,6,Kansas St.
3,66,CLE,Paul Staroba,WR,22,1973,0,0,0,0,0,Michigan
3,67,CIN,Ken Anderson,QB,22,1986,1,4,13,120,120,Augustana (IL)
3,68,CLE,Charlie Hall,LB,22,1980,0,0,9,48,48,Houston
3,69,DAL,Sam Scarber,RB,22,1976,0,0,0,4,,New Mexico
3,70,NYG,Ron Hornsby,LB,22,1974,0,0,2,13,13,Southeastern Louisiana
3,71,CHI,Bob Newton,G,22,1981,0,0,7,45,13,Nebraska
3,72,DET,Al Clark,DB,23,1976,0,0,2,20,3,Eastern Michigan
3,73,OAK,Warren Koegel,C,21,1974,0,0,0,4,1,Penn St.
3,74,MIA,Dale Farley,LB,21,1973,0,0,0,5,3,West Virginia
3,75,SFO,Willie Parker,C,22,1980,0,0,3,25,,North Texas
3,76,MIN,Eddie Hackett,WR,,,0,0,0,,,Alcorn St.
3,77,DAL,Bill Gregory,DE,21,1980,0,0,3,32,16,Wisconsin
3,78,BAL,Karl Douglas,QB,,,0,0,0,,,Texas A&M-Kingsville
4,79,DEN,Lyle Alzado,DE,22,1985,2,2,14,85,50,Yankton
4,80,DAL,Joe Carter,TE,,,0,0,0,,,Grambling St.
4,81,HOU,Larron Jackson,G,22,1976,0,0,6,30,,Missouri
4,82,NOR,Carlos Bell,TE,23,1971,0,0,0,0,0,Houston
4,83,PHI,Happy Feller,K,22,1973,0,0,0,-3,-2,Texas
4,84,NYJ,Willie Zapalac,LB,23,1973,0,0,0,8,8,Texas
4,85,ATL,Mike Potchad,T,,,0,0,0,,,Pittsburg St.
4,86,PIT,Gerry Mullins,G,22,1979,0,0,5,45,45,USC
4,87,DEN,Cleo Johnson,DB,,,0,0,0,,,Alcorn St.
4,88,NOR,Richard Winther,C,23,1972,0,0,0,5,2,Mississippi
4,89,CHI,Jerry Moore,DB,22,1974,0,0,2,15,12,Arkansas
4,90,RAM,Steve Worster,RB,,,0,0,0,,,Texas
4,91,NOR,Dee Martin,DB,22,1971,0,0,1,6,6,Kentucky St.
4,92,CLE,Bubba Pena,G,22,1972,0,0,0,2,2,Massachusetts
4,93,CIN,Fred Willis,RB,23,1976,0,0,3,32,10,Boston Col.
4,94,KAN,David Robinson,TE,,,0,0,0,,,Jacksonville St.
4,95,STL,Larry Willingham,DB,22,1972,0,0,0,5,5,Auburn
4,96,NYG,Dave Tipton,DE,22,1976,0,0,1,12,5,Stanford
4,97,OAK,Clarence Davis,RB,22,1978,0,0,4,43,43,USC
4,98,NOR,Don Morrison,T,21,1979,0,0,7,34,31,Texas-Arlington
4,99,MIA,Joe Theismann,QB,21,1985,1,2,8,89,,Notre Dame
4,100,DET,Larry Woods,DT,23,1976,0,0,1,11,5,Tennessee St.
4,101,SFO,Tony Harris,DB,22,1971,0,0,0,2,2,Toledo
4,102,MIN,Vince Clements,RB,22,1973,0,0,0,7,,Connecticut
4,103,DAL,Adam Mitchell,T,,,0,0,0,,,Mississippi
4,104,PIT,Dwight White,DE,22,1980,0,2,8,63,63,East Texas A&M
5,105,NWE,Tim Kelly,LB,,,0,0,0,,,Notre Dame
5,106,PIT,Larry Brown,T,22,1984,0,1,9,52,52,Kansas
5,107,BUF,Donnie Green,T,23,1978,0,0,6,31,28,Purdue
5,108,PHI,Tom Shellabarger,T,,,0,0,0,,,San Diego St.
5,109,HOU,Willie Armstrong,RB,,,0,0,0,,,Grambling St.
5,110,CIN,Art May,DE,22,1971,0,0,0,3,,Tuskegee
5,111,ATL,Ray Jarvis,WR,22,1979,0,0,3,18,0,Norfolk St.
5,112,PIT,Mel Holmes,G,21,1973,0,0,0,4,4,North Carolina A&T
5,113,BUF,Tim Beamer,DB,23,1971,0,0,0,1,1,Illinois
5,114,SFO,Dean Shaternick,T,,,0,0,0,,,Kansas St.
5,115,SDG,Bryant Salter,DB,21,1976,0,0,3,23,13,Pittsburgh
5,116,GNB,Donnell Smith,DE,22,1974,0,0,0,8,2,Southern
5,117,SDG,Ray White,LB,22,1976,0,0,0,7,3,Syracuse
5,118,CLE,Stan Brown,WR,22,1971,0,0,0,0,0,Purdue
5,119,SDG,Phil Asack,DE,,,0,0,0,,,Duke
5,120,KAN,Mike Adamle,RB,21,1976,0,0,0,11,3,Northwestern
5,121,STL,Rocky Wallace,LB,,,0,0,0,,,Missouri
5,122,SFO,George Wells,LB,,,0,0,0,,,New Mexico St.
5,123,OAK,Bob Moore,TE,22,1978,0,0,4,14,12,Stanford
5,124,GNB,Jim Stillwagon,LB,,,0,0,0,,,Ohio St.
5,125,DET,Pete Newell,G,,,0,0,0,,,Michigan
5,126,PIT,Ralph Anderson,DB,22,1973,0,0,2,14,8,West Texas A&M
5,127,SFO,Marty Huff,LB,22,1972,0,0,0,2,2,Michigan
5,128,PIT,Fred Brister,LB,,,0,0,0,,,Mississippi
5,129,DAL,Ron Kadziel,LB,22,1972,0,0,0,1,,Stanford
5,130,BAL,John Andrews,TE,22,1974,0,0,0,0,0,Indiana
6,131,NWE,David Hardt,TE,,,0,0,0,,,Kentucky
6,132,NOR,Don Moorhead,RB,,,0,0,0,,,Michigan
6,133,PHI,Jack Smith,DB,23,1971,0,0,0,2,2,Troy
6,134,HOU,Willie Alexander,DB,21,1979,0,0,8,36,36,Alcorn St.
6,135,CHI,Earl Thomas,WR,22,1976,0,0,4,22,10,Houston
6,136,NYJ,Phil Wise,DB,22,1979,0,0,3,24,15,Nebraska-Omaha
6,137,ATL,Tom Hayes,DB,25,1976,0,0,5,31,27,San Diego St.
6,138,PIT,Craig Hanneman,DE,22,1975,0,0,0,14,10,Oregon St.
6,139,DEN,Harold Phillips,DB,,,0,0,0,,,Michigan St.
6,140,GNB,Scott Hunter,QB,23,1979,0,0,4,20,14,Alabama
6,141,WAS,Conway Hayman,G,22,1980,0,0,3,22,,Delaware
6,142,CLE,Doug Dieken,T,22,1984,0,1,13,69,69,Illinois
6,143,SDG,Jacob Mayes,RB,,,0,0,0,,,Tennessee St.
6,144,CLE,Jay Dixon,DE,,,0,0,0,,,Boston Univ.
6,145,BUF,Bill McKinley,DE,22,1971,0,0,0,2,2,Arizona
