round,pick,team,name,pos,age,last_season,all_pro,pro_bowls,seasons_started,career_av,draft_av,college
1,1,HOU,Earl Campbell,RB,23,1985,3,5,7,67,63,Texas
1,2,KAN,Art Still,DE,22,1989,0,4,12,74,63,Kentucky
1,3,NOR,Wes Chandler,WR,22,1988,1,4,9,79,23,Florida
1,4,NYJ,Chris Ward,T,22,1984,0,0,6,45,42,Ohio St.
1,5,BUF,Terry Miller,RB,22,1981,0,0,2,16,16,Oklahoma St.
1,6,GNB,James Lofton,WR,22,1993,1,8,14,102,74,Stanford
1,7,SFO,Ken MacAfee,TE,22,1979,0,0,2,5,5,Notre Dame
1,8,CIN,Ross Browner,DE,24,1987,0,0,9,48,47,Notre Dame
1,9,SEA,Keith Simpson,DB,22,1985,0,0,5,32,32,Memphis
1,10,NYG,Gordon King,T,22,1987,0,0,4,28,24,Stanford
1,11,DET,Luther Bradley,DB,23,1981,0,0,2,15,15,Notre Dame
1,12,CLE,Clay Matthews,LB,22,1996,0,4,16,94,89,USC
1,13,ATL,Mike Kenn,T,22,1994,2,5,17,96,96,Michigan
1,14,SDG,John Jefferson,WR,22,1985,2,4,7,55,35,Arizona St.
1,15,STL,Steve Little,K,22,1980,0,0,0,3,3,Arkansas
1,16,CIN,Blair Bush,C,21,1994,0,0,12,66,26,Washington
1,17,TAM,Doug Williams,QB,23,1989,0,0,6,56,46,Grambling St.
1,18,NWE,Bob Cryder,T,21,1986,0,0,4,30,20,Alabama
1,19,STL,Ken Greene,DB,22,1984,0,0,5,29,23,Washington St.
1,20,RAM,Elvis Peacock,RB,21,1981,0,0,1,10,10,Oklahoma
1,21,MIN,Randy Holloway,DE,23,1984,0,0,1,26,25,Pittsburgh
1,22,PIT,Ron Johnson,DB,22,1984,0,0,4,30,30,Eastern Michigan
1,23,CLE,Ozzie Newsome,TE,22,1990,1,3,13,59,59,Alabama
1,24,SFO,Dan Bunz,LB,22,1985,0,0,5,27,27,Long Beach St.
1,25,BAL,Reese McCall,TE,22,1985,0,0,3,10,10,Auburn
1,26,GNB,John Anderson,LB,22,1989,0,0,10,63,63,Michigan
1,27,DEN,Don Latimer,NT,23,1983,0,0,0,12,12,Miami (FL)
1,28,DAL,Larry Bethea,DT,22,1983,0,0,0,9,9,Michigan St.
2,29,KAN,Sylvester Hicks,DE,23,1981,0,0,2,13,13,Tennessee St.
2,30,TAM,Johnny Davis,RB,22,1987,0,0,1,8,6,Alabama
2,31,NYJ,Mark Merrill,LB,23,1984,0,0,0,9,4,Minnesota
2,32,BUF,Dee Hardison,DE,22,1988,0,0,2,20,7,North Carolina
2,33,NOR,J.T. Taylor,T,22,1981,0,0,4,22,22,Missouri
2,34,GNB,Mike Hunt,LB,21,1980,0,0,1,8,8,Minnesota
2,35,CIN,Ray Griffin,DB,22,1984,0,0,1,21,21,Ohio St.
2,36,SEA,Keith Butler,LB,22,1987,0,0,9,50,50,Memphis
2,37,NYG,Odis McKinney,DB,21,1986,0,0,1,18,4,Colorado
2,38,BUF,Scott Hutchinson,DE,22,1983,0,0,0,9,8,Florida
2,39,CLE,Johnny Evans,P,22,1980,0,0,0,7,7,North Carolina St.
2,40,DET,Al Baker,DE,21,1990,1,3,11,75,44,Colorado St.
2,41,SDG,Buddy Hardaway,T,23,1978,0,0,0,4,4,Oklahoma St.
2,42,STL,John Barefield,LB,23,1980,0,0,0,6,6,Texas A&M-Kingsville
2,43,ATL,Steve Stewart,LB,22,1979,0,0,0,5,4,Minnesota
2,44,TAM,Brett Moritz,G,23,1978,0,0,0,2,2,Nebraska
2,45,CIN,Deacon Turner,RB,23,1980,0,0,0,4,4,San Diego St.
2,46,RAM,Stan Johnson,NT,23,1978,0,0,0,2,,Tennessee St.
2,47,SFO,Walt Downing,G,22,1983,0,0,1,15,15,Michigan
2,48,MIN,John Turner,DB,22,1987,0,0,5,38,35,Miami (FL)
2,49,PIT,Willie Fry,DE,,,0,0,0,,,Notre Dame
2,50,NWE,Matt Cavanaugh,QB,21,1991,0,0,1,15,12,Pittsburgh
2,51,MIA,Guy Benjamin,QB,23,1983,0,0,0,1,0,Stanford
2,52,BAL,Mike Woods,LB,23,1981,0,0,1,10,10,Cincinnati
2,53,RAM,Ron Smith,WR,21,1983,0,0,1,12,2,San Diego St.
2,54,OAK,Dave Browning,DE,22,1983,0,0,4,28,27,Washington
2,55,DEN,William Gay,DE,23,1988,0,0,7,51,,USC
2,56,DAL,Todd Christensen,TE,22,1988,2,5,6,50,,BYU
3,57,OAK,Derrick Jensen,RB,22,1986,0,0,1,8,8,Texas-Arlington
3,58,KAN,Gary Spani,LB,22,1986,0,0,8,43,43,Kansas St.
3,59,BUF,Dennis Johnson,RB,22,1980,0,0,0,3,3,Mississippi St.
3,60,NOR,Barry Bennett,DT,22,1988,0,0,5,32,7,Concordia-Moorhead (MN)
3,61,NYJ,Mickey Shuler,TE,22,1991,0,2,7,42,41,Penn St.
3,62,GNB,Estus Hood,DB,22,1984,0,0,2,20,20,Illinois St.
3,63,SEA,Bob Jury,DB,22,1978,0,0,0,4,,Pittsburgh
3,64,MIA,Lyman Smith,DT,21,1978,0,0,0,3,,Duke
3,65,BUF,Danny Fulton,WR,22,1982,0,0,0,0,0,Nebraska-Omaha
3,66,PHI,Reggie Wilkes,LB,22,1987,0,0,7,49,39,Georgia Tech
3,67,CLE,Larry Collins,RB,23,1980,0,0,0,1,1,Texas A&M-Kingsville
3,68,CLE,Mark Miller,QB,22,1979,0,0,0,1,1,Bowling Green
3,69,STL,Doug Greene,DB,22,1980,0,0,0,7,2,Texas A&M-Kingsville
3,70,ATL,Stan Waldemore,G,23,1984,0,0,2,26,,Nebraska
3,71,SDG,Rickey Anderson,RB,25,1978,0,0,0,0,0,South Carolina St.
3,72,CIN,Ted Vincent,DT,22,1980,0,0,2,12,4,Wichita St.
3,73,HOU,Gifford Nielsen,QB,23,1983,0,0,1,10,10,BYU
3,74,CHI,Brad Shearer,DT,23,1981,0,0,0,3,3,Texas
3,75,MIN,Whip Walton,LB,23,1980,0,0,0,0,,San Diego St.
3,76,PIT,Craig Colquitt,P,24,1987,0,0,0,14,14,Tennessee
3,77,NWE,Carlos Pennywell,WR,22,1981,0,0,0,0,0,Grambling St.
3,78,RAM,Frank Corral,K,23,1981,0,1,0,13,13,UCLA
3,79,SFO,Ernie Hughes,C,23,1983,0,0,2,11,4,Notre Dame
