round,pick,team,name,pos,age,last_season,all_pro,pro_bowls,seasons_started,career_av,draft_av,college
1,1,CLE,Myles Garrett,DE,21,2025,5,7,9,104,104,Texas A&M
1,2,CHI,Mitchell Trubisky,QB,23,2025,0,1,4,40,34,North Carolina
1,3,SFO,Solomon Thomas,DE,21,2025,0,0,2,21,15,Stanford
1,4,JAX,Leonard Fournette,RB,22,2023,0,0,5,38,19,LSU
1,5,TEN,Corey Davis,WR,22,2022,0,0,5,31,24,Western Michigan
1,6,NYJ,Jamal Adams,S,21,2025,1,3,6,47,29,LSU
1,7,LAC,Mike Williams,WR,22,2024,0,0,4,38,37,Clemson
1,8,CAR,Christian McCaffrey,RB,21,2025,3,4,6,86,43,Stanford
1,9,CIN,John Ross,WR,21,2024,0,0,1,7,5,Washington
1,10,KAN,Patrick Mahomes,QB,21,2025,2,6,8,115,115,Texas Tech
1,11,NOR,Marshon Lattimore,CB,21,2025,0,4,7,43,41,Ohio St.
1,12,HOU,Deshaun Watson,QB,21,2024,0,3,4,58,52,Clemson
1,13,ARI,Haason Reddick,LB,22,2025,0,2,6,47,14,Temple
1,14,PHI,Derek Barnett,DE,21,2025,0,0,3,27,22,Tennessee
1,15,IND,Malik Hooker,S,21,2025,0,0,6,26,13,Ohio St.
1,16,BAL,Marlon Humphrey,CB,21,2025,2,4,8,62,62,Alabama
1,17,WAS,Jonathan Allen,DE,22,2025,0,2,8,57,48,Alabama
1,18,TEN,Adoree' Jackson,CB,21,2025,0,0,7,30,15,USC
1,19,TAM,O.J. Howard,TE,22,2022,0,0,4,13,12,Alabama
1,20,DEN,Garett Bolles,T,25,2025,1,1,8,56,56,Utah
1,21,DET,Jarrad Davis,LB,22,2022,0,0,3,22,20,Florida
1,22,MIA,Charles Harris,OLB,22,2024,0,0,2,16,4,Missouri
1,23,NYG,Evan Engram,TE,23,2025,0,2,8,37,18,Mississippi
1,24,OAK,Gareon Conley,CB,22,2019,0,0,1,9,7,Ohio St.
1,25,CLE,Jabrill Peppers,S,21,2025,0,0,5,32,11,Michigan
1,26,ATL,Takkarist McKinley,DE,21,2024,0,0,2,16,13,UCLA
1,27,BUF,Tre'Davious White,CB,22,2025,1,2,6,53,52,LSU
1,28,DAL,Taco Charlton,DE,22,2022,0,0,0,9,6,Michigan
1,29,CLE,David Njoku,TE,21,2025,0,1,6,27,27,Miami (FL)
1,30,PIT,T.J. Watt,OLB,22,2025,4,8,9,96,96,Wisconsin
1,31,SFO,Reuben Foster,LB,23,2018,0,0,2,8,8,Alabama
1,32,NOR,Ryan Ramczyk,T,23,2023,1,0,6,64,64,Wisconsin
2,33,GNB,Kevin King,CB,22,2024,0,0,3,16,15,Washington
2,34,JAX,Cam Robinson,T,21,2025,0,0,7,43,33,Alabama
2,35,SEA,Malik McDowell,DT,21,2021,0,0,1,6,,Michigan St.
2,36,ARI,Budda Baker,S,21,2025,2,8,8,63,63,Washington
2,37,BUF,Zay Jones,WR,22,2025,0,0,3,25,8,East Carolina
2,38,LAC,Forrest Lamp,G,23,2021,0,0,1,8,8,Western Kentucky
2,39,NYJ,Marcus Maye,S,24,2025,0,0,5,29,21,Florida
2,40,CAR,Curtis Samuel,WR,21,2025,0,0,5,30,17,Ohio St.
2,41,MIN,Dalvin Cook,RB,22,2024,0,4,5,52,51,Florida St.
2,42,NOR,Marcus Williams,S,20,2025,0,0,8,32,24,Utah
2,43,PHI,Sidney Jones,CB,21,2023,0,0,2,12,5,Washington
2,44,LAR,Gerald Everett,TE,23,2024,0,0,3,22,10,South Alabama
2,45,CHI,Adam Shaheen,TE,22,2021,0,0,1,4,2,Ashland
2,46,IND,Quincy Wilson,CB,21,2022,0,0,0,4,4,Florida
2,47,BAL,Tyus Bowser,OLB,22,2024,0,0,1,21,18,Houston
2,48,CIN,Joe Mixon,RB,21,2024,0,2,6,56,49,Oklahoma
2,49,WAS,Ryan Anderson,OLB,23,2022,0,0,0,6,6,Alabama
2,50,TAM,Justin Evans,S,22,2023,0,0,2,10,8,Texas A&M
2,51,DEN,DeMarcus Walker,DE,22,2025,0,0,2,24,6,Florida St.
2,52,CLE,DeShone Kizer,QB,21,2018,0,0,1,6,5,Notre Dame
2,53,DET,Teez Tabor,CB,21,2023,0,0,0,5,3,Florida
2,54,MIA,Raekwon McMillan,LB,21,2024,0,0,2,15,9,Ohio St.
2,55,NYG,Dalvin Tomlinson,DT,23,2025,0,0,9,50,23,Alabama
2,56,OAK,Obi Melifonwu,S,23,2018,0,0,0,1,1,Connecticut
2,57,HOU,Zach Cunningham,LB,22,2025,0,0,5,36,29,Vanderbilt
2,58,SEA,Ethan Pocic,C,22,2025,0,0,5,32,19,LSU
2,59,KAN,Tanoh Kpassagnon,DE,23,2025,0,0,2,21,14,Villanova
2,60,DAL,Chidobe Awuzie,CB,22,2025,0,0,5,28,14,Colorado
2,61,GNB,Josh Jones,S,22,2022,0,0,1,11,5,North Carolina St.
2,62,PIT,JuJu Smith-Schuster,WR,20,2025,0,1,5,43,30,USC
2,63,BUF,Dion Dawkins,G,23,2025,0,5,9,73,73,Temple
2,64,CAR,Taylor Moton,G,23,2025,0,0,8,47,47,Western Michigan
3,65,CLE,Larry Ogunjobi,DT,23,2025,0,0,7,44,20,Charlotte
3,66,SFO,Ahkello Witherspoon,CB,22,2025,0,0,3,22,12,Colorado
3,67,NOR,Alvin Kamara,RB,22,2025,0,5,7,79,79,Tennessee
3,68,JAX,Dawuane Smoot,DE,22,2025,0,0,0,17,16,Illinois
3,69,LAR,Cooper Kupp,WR,24,2025,1,1,7,63,60,Eastern Washington
3,70,MIN,Pat Elflein,C,23,2022,0,0,3,26,20,Ohio St.
3,71,LAC,Dan Feeney,G,23,2025,0,0,5,35,27,Indiana
3,72,TEN,Taywan Taylor,WR,22,2020,0,0,0,6,6,Western Kentucky
