round,pick,team,name,pos,age,last_season,all_pro,pro_bowls,seasons_started,career_av,draft_av,college
1,1,SFO,Alex Smith,QB,21,2020,0,3,14,98,28,Utah
1,2,MIA,Ronnie Brown,RB,23,2014,0,1,6,41,36,Auburn
1,3,CLE,Braylon Edwards,WR,22,2012,0,1,5,41,27,Michigan
1,4,CHI,Cedric Benson,RB,22,2012,0,0,6,36,10,Texas
1,5,TAM,Cadillac Williams,RB,23,2011,0,0,4,28,27,Auburn
1,6,TEN,Adam Jones,DB,21,2018,1,1,6,50,13,West Virginia
1,7,MIN,Troy Williamson,WR,22,2009,0,0,1,8,8,South Carolina
1,8,ARI,Antrel Rolle,DB,22,2015,0,3,9,57,20,Miami (FL)
1,9,WAS,Carlos Rogers,DB,24,2014,0,1,7,47,26,Auburn
1,10,DET,Mike Williams,WR,21,2011,0,0,2,12,4,USC
1,11,DAL,DeMarcus Ware,LB,23,2016,4,9,11,100,88,Troy
1,12,SDG,Shawne Merriman,LB,21,2012,1,3,4,40,38,Maryland
1,13,NOR,Jammal Brown,T,24,2011,1,2,6,49,39,Oklahoma
1,14,CAR,Thomas Davis,LB,22,2020,1,3,12,80,74,Georgia
1,15,KAN,Derrick Johnson,LB,22,2018,1,4,11,80,79,Texas
1,16,HOU,Travis Johnson,DT,23,2010,0,0,3,17,15,Florida St.
1,17,CIN,David Pollack,LB,23,2006,0,0,0,3,3,Georgia
1,18,MIN,Erasmus James,DE,22,2008,0,0,1,6,6,Wisconsin
1,19,STL,Alex Barron,T,22,2010,0,0,5,27,27,Florida St.
1,20,DAL,Marcus Spears,DE,22,2013,0,0,6,36,35,LSU
1,21,JAX,Matt Jones,WR,22,2008,0,0,1,22,22,Arkansas
1,22,BAL,Mark Clayton,WR,23,2011,0,0,5,28,26,Oklahoma
1,23,OAK,Fabian Washington,DB,22,2010,0,0,4,20,9,Nebraska
1,24,GNB,Aaron Rodgers,QB,21,2025,4,10,16,169,161,California
1,25,WAS,Jason Campbell,QB,23,2014,0,0,5,48,34,Auburn
1,26,SEA,Chris Spencer,C,23,2014,0,0,6,38,29,Mississippi
1,27,ATL,Roddy White,WR,23,2015,1,4,10,88,88,Ala-Birmingham
1,28,SDG,Luis Castillo,DE,22,2011,0,0,6,33,33,Northwestern
1,29,IND,Marlin Jackson,DB,22,2009,0,0,2,14,14,Michigan
1,30,PIT,Heath Miller,TE,22,2015,0,2,11,45,45,Virginia
1,31,PHI,Mike Patterson,DT,22,2014,0,0,6,48,44,USC
1,32,NWE,Logan Mankins,G,23,2015,1,7,11,102,94,Fresno St.
2,33,SFO,David Baas,G,23,2013,0,0,6,36,21,Michigan
2,34,CLE,Brodney Pool,DB,21,2011,0,0,4,27,21,Oklahoma
2,35,PHI,Reggie Brown,WR,24,2009,0,0,3,20,20,Georgia
2,36,TAM,Barrett Ruud,LB,22,2012,0,0,5,41,36,Nebraska
2,37,DET,Shaun Cody,DT,22,2012,0,0,4,28,5,USC
2,38,OAK,Stanford Routt,DB,22,2012,0,0,3,22,19,Houston
2,39,CHI,Mark Bradley,WR,23,2009,0,0,0,10,5,Oklahoma
2,40,NOR,Josh Bullocks,DB,22,2010,0,0,3,21,19,Nebraska
2,41,TEN,Michael Roos,T,22,2014,1,1,9,63,63,Eastern Washington
2,42,DAL,Kevin Burnett,LB,22,2013,0,0,4,40,6,Tennessee
2,43,NYG,Corey Webster,DB,23,2013,0,0,6,33,33,LSU
2,44,ARI,J.J. Arrington,RB,22,2008,0,0,0,12,12,California
2,45,SEA,Lofa Tatupu,LB,22,2010,1,3,5,49,49,USC
2,46,MIA,Matt Roth,DE,22,2011,0,0,5,27,14,Iowa
2,47,NYJ,Mike Nugent,K,23,2020,0,0,0,22,8,Ohio St.
2,48,CIN,Odell Thurman,LB,22,2005,0,0,1,7,7,Georgia
2,49,MIN,Marcus Johnson,G,21,2009,0,0,1,8,8,Mississippi
2,50,STL,Ron Bartell,DB,23,2012,0,0,4,25,23,Howard
2,51,GNB,Nick Collins,DB,22,2011,0,3,6,48,48,Bethune-Cookman
2,52,JAX,Khalif Barnes,T,23,2017,0,0,7,51,31,Washington
2,53,BAL,Dan Cody,DE,23,2006,0,0,0,0,0,Oklahoma
2,54,CAR,Eric Shelton,RB,22,2006,0,0,0,0,0,Louisville
2,55,BUF,Roscoe Parrish,WR,23,2012,0,0,0,14,14,Miami (FL)
2,56,DEN,Darrent Williams,DB,22,2006,0,0,2,11,11,Oklahoma St.
2,57,NYJ,Justin Miller,DB,21,2012,0,1,0,15,13,Clemson
2,58,GNB,Terrence Murphy,WR,22,2005,0,0,0,0,0,Texas A&M
2,59,ATL,Jonathan Babineaux,DE,23,2016,0,0,10,52,52,Iowa
2,60,IND,Kelvin Hayden,DB,22,2012,0,0,4,24,21,Illinois
2,61,SDG,Vincent Jackson,WR,22,2016,0,3,8,77,49,Northern Colorado
2,62,PIT,Bryant McFadden,DB,23,2011,0,0,3,27,22,Florida St.
2,63,PHI,Matt McCoy,LB,22,2011,0,0,1,9,6,San Diego St.
2,64,BAL,Adam Terry,T,23,2010,0,0,0,9,9,Syracuse
3,65,SFO,Frank Gore,RB,22,2020,0,5,14,94,75,Miami (FL)
3,66,STL,O.J. Atogwe,DB,24,2011,0,0,6,34,31,Stanford
3,67,CLE,Charlie Frye,QB,24,2009,0,0,1,8,7,Akron
3,68,TEN,Courtney Roby,WR,22,2014,0,0,0,4,3,Indiana
3,69,OAK,Andrew Walter,QB,23,2008,0,0,1,1,1,Arizona St.
3,70,MIA,Channing Crowder,LB,21,2010,0,0,6,31,31,Florida
3,71,TAM,Alex Smith,TE,23,2015,0,0,3,11,10,Stanford
3,72,DET,Stanley Wilson,DB,22,2007,0,0,0,5,5,Stanford
3,73,HOU,Vernand Morency,RB,25,2007,0,0,0,8,2,Oklahoma St.
3,74,NYG,Justin Tuck,DE,22,2015,1,2,7,65,59,Notre Dame
3,75,ARI,Eric Green,DB,23,2008,0,0,2,12,12,Virginia Tech
3,76,DEN,Karl Paymah,DB,22,2010,0,0,0,6,6,Washington St.
3,77,PHI,Ryan Moats,RB,22,2009,0,0,0,7,2,Louisiana Tech
3,78,OAK,Kirk Morrison,LB,23,2012,0,0,6,38,33,San Diego St.
3,79,CAR,Evan Mathis,G,23,2016,1,2,6,46,6,Alabama
3,80,MIN,Dustin Fox,DB,22,2008,0,0,0,0,,Ohio St.
