round,pick,team,name,pos,age,last_season,all_pro,pro_bowls,seasons_started,career_av,draft_av,college
1,1,IND,Jeff George,QB,22,2001,0,0,9,66,16,Illinois
1,2,NYJ,Blair Thomas,RB,22,1995,0,0,3,20,18,Penn St.
1,3,SEA,Cortez Kennedy,DT,22,2000,3,8,9,97,97,Miami (FL)
1,4,TAM,Keith McCants,DE,22,1995,0,0,2,20,14,Alabama
1,5,SDG,Junior Seau,LB,21,2009,6,12,16,133,125,USC
1,6,CHI,Mark Carrier,DB,22,2000,0,3,11,66,48,USC
1,7,DET,Andre Ware,QB,22,1993,0,0,0,5,5,Houston
1,8,NWE,Chris Singleton,LB,23,1996,0,0,4,27,10,Arizona
1,9,MIA,Richmond Webb,T,23,2002,2,7,12,102,99,Texas A&M
1,10,NWE,Ray Agnew,DT,22,2000,0,0,7,42,14,North Carolina St.
1,11,RAI,Anthony Smith,DE,23,1997,0,0,3,27,27,Arizona
1,12,CIN,James Francis,LB,22,1999,0,0,9,45,44,Baylor
1,13,KAN,Percy Snow,LB,22,1993,0,0,1,10,9,Michigan St.
1,14,NOR,Renaldo Turnbull,DE,24,1997,1,1,3,39,38,West Virginia
1,15,HOU,Lamar Lathon,LB,22,1998,0,1,6,49,18,Houston
1,16,BUF,James Williams,DB,23,1996,0,0,2,17,12,Fresno St.
1,17,DAL,Emmitt Smith,RB,21,2004,4,8,14,129,126,Florida
1,18,GNB,Tony Bennett,DE,23,1997,0,0,5,42,21,Mississippi
1,19,GNB,Darrell Thompson,RB,22,1994,0,0,2,16,16,Minnesota
1,20,ATL,Steve Broussard,RB,23,1998,0,0,1,23,14,Washington St.
1,21,PIT,Eric Green,TE,23,1999,0,2,6,32,22,Liberty
1,22,PHI,Ben Smith,DB,23,1996,0,0,3,17,11,Georgia
1,23,RAM,Bern Brostek,C,23,1997,0,0,6,34,34,Washington
1,24,NYG,Rodney Hampton,RB,21,1997,0,2,6,54,54,Georgia
1,25,SFO,Dexter Carter,RB,22,1996,0,0,1,18,18,Florida St.
2,26,DAL,Alexander Wright,WR,23,1996,0,0,2,14,4,Auburn
2,27,ATL,Darion Conner,LB,22,1997,0,0,6,30,15,Jackson St.
2,28,NYJ,Reggie Rembert,WR,23,1993,0,0,0,5,,West Virginia
2,29,SEA,Terry Wooden,LB,23,1998,0,0,9,50,41,Syracuse
2,30,TAM,Reggie Cobb,RB,22,1996,0,0,5,28,19,Tennessee
2,31,PHO,Anthony Thompson,RB,23,1992,0,0,0,6,5,Indiana
2,32,CHI,Fred Washington,DT,23,1990,0,0,0,1,1,TCU
2,33,CHI,Ron Cox,LB,22,1997,0,0,2,20,18,Fresno St.
2,34,SEA,Robert Blackmon,DB,23,1998,0,0,8,45,39,Baylor
2,35,DET,Dan Owens,DE,23,1999,0,0,5,35,25,USC
2,36,IND,Anthony Johnson,RB,22,2000,0,0,3,32,12,Notre Dame
2,37,RAI,Aaron Wallace,LB,23,1998,0,0,2,22,22,Texas A&M
2,38,CIN,Harold Green,RB,22,1998,0,1,6,40,31,South Carolina
2,39,MIA,Keith Sims,G,23,2000,0,3,9,69,61,Iowa St.
2,40,KAN,Tim Grunhard,C,22,2000,0,1,11,64,64,Notre Dame
2,41,HOU,Jeff Alm,DT,22,1993,0,0,1,5,5,Notre Dame
2,42,BUF,Carwell Gardner,FB,23,1997,0,0,0,7,6,Louisville
2,43,PIT,Kenny Davidson,DE,23,1996,0,0,4,30,17,LSU
2,44,NOR,Vince Buck,DB,22,1995,0,0,4,27,27,Central State (OH)
2,45,CLE,Leroy Hoard,RB,22,1999,0,1,4,43,28,Michigan
2,46,WAS,Andre Collins,LB,22,1999,0,0,5,42,35,Penn St.
2,47,SFO,Dennis Brown,DE,22,1996,0,0,3,26,26,Washington
2,48,GNB,LeRoy Butler,DB,22,2001,4,4,11,88,88,Florida St.
2,49,RAM,Pat Terrell,DB,22,1998,0,0,4,31,10,Notre Dame
2,50,PHI,Mike Bellamy,WR,24,1990,0,0,0,0,0,Illinois
2,51,NYG,Mike Fox,DE,23,1998,0,0,4,41,21,West Virginia
2,52,DEN,Alton Montgomery,DB,22,1995,0,0,0,6,5,Houston
