round,pick,team,name,pos,age,last_season,all_pro,pro_bowls,seasons_started,career_av,draft_av,college
1,1,DET,Matthew Stafford,QB,21,2025,1,3,16,133,91,Georgia
1,2,STL,Jason Smith,T,23,2012,0,0,2,10,9,Baylor
1,3,KAN,Tyson Jackson,DE,23,2016,0,0,7,34,23,LSU
1,4,SEA,Aaron Curry,LB,23,2012,0,0,3,16,12,Wake Forest
1,5,NYJ,Mark Sanchez,QB,22,2018,0,0,4,32,26,USC
1,6,CIN,Andre Smith,T,22,2021,0,0,8,41,37,Alabama
1,7,OAK,Darrius Heyward-Bey,WR,22,2018,0,0,5,23,17,Maryland
1,8,JAX,Eugene Monroe,T,22,2015,0,0,6,32,22,Virginia
1,9,GNB,B.J. Raji,DT,23,2015,0,1,5,33,33,Boston Col.
1,10,SFO,Michael Crabtree,WR,21,2019,0,0,10,53,33,Texas Tech
1,11,BUF,Aaron Maybin,DE,21,2012,0,0,0,5,2,Penn St.
1,12,DEN,Knowshon Moreno,RB,22,2014,0,0,3,33,32,Georgia
1,13,WAS,Brian Orakpo,LB,23,2018,0,4,8,58,33,Texas
1,14,NOR,Malcolm Jenkins,DB,21,2021,0,3,12,68,32,Ohio St.
1,15,HOU,Brian Cushing,LB,22,2017,0,1,7,52,52,USC
1,16,SDG,Larry English,LB,23,2014,0,0,1,7,7,Northern Illinois
1,17,TAM,Josh Freeman,QB,21,2015,0,0,4,37,36,Kansas St.
1,18,DEN,Robert Ayers,DE,24,2017,0,0,5,27,13,Tennessee
1,19,PHI,Jeremy Maclin,WR,21,2017,0,0,8,50,33,Missouri
1,20,DET,Brandon Pettigrew,TE,24,2015,0,0,7,22,22,Oklahoma St.
1,21,CLE,Alex Mack,C,23,2021,0,7,12,86,30,California
1,22,MIN,Percy Harvin,WR,21,2016,0,1,4,43,37,Florida
1,23,BAL,Michael Oher,T,23,2016,0,0,7,42,33,Mississippi
1,24,ATL,Peria Jerry,DT,25,2013,0,0,2,13,13,Mississippi
1,25,MIA,Vontae Davis,DB,21,2018,0,2,8,45,12,Illinois
1,26,GNB,Clay Matthews,LB,23,2019,1,6,10,77,75,USC
1,27,IND,Donald Brown,RB,22,2015,0,0,1,25,21,Connecticut
1,28,BUF,Eric Wood,C,23,2017,0,1,9,47,47,Louisville
1,29,NYG,Hakeem Nicks,WR,21,2015,0,0,4,40,37,North Carolina
1,30,TEN,Kenny Britt,WR,20,2017,0,0,5,35,20,Rutgers
1,31,ARI,Beanie Wells,RB,21,2012,0,0,2,14,14,Ohio St.
1,32,PIT,Evander Hood,DE,22,2018,0,0,5,38,27,Missouri
2,33,DET,Louis Delmas,DB,22,2014,0,0,6,25,22,Western Michigan
2,34,NWE,Patrick Chung,DB,22,2019,0,0,10,38,35,Oregon
2,35,STL,James Laurinaitis,LB,22,2016,0,0,7,51,51,Ohio St.
2,36,CLE,Brian Robiskie,WR,21,2013,0,0,1,3,3,Ohio St.
2,37,DEN,Alphonso Smith,DB,23,2012,0,0,1,8,1,Wake Forest
2,38,CIN,Rey Maualuga,LB,22,2017,0,0,9,49,47,USC
2,39,JAX,Eben Britton,T,21,2014,0,0,1,17,13,Arizona
2,40,NWE,Ron Brace,DT,22,2012,0,0,1,6,6,Boston Col.
2,41,NWE,Darius Butler,DB,23,2017,0,0,0,22,5,Connecticut
2,42,BUF,Jairus Byrd,DB,22,2017,0,3,7,38,31,Oregon
2,43,CAR,Everette Brown,DE,22,2014,0,0,0,6,5,Florida St.
2,44,MIA,Pat White,QB,23,2009,0,0,0,1,1,West Virginia
2,45,NYG,Clint Sintim,LB,23,2010,0,0,0,2,2,Virginia
2,46,HOU,Connor Barwin,DE,22,2018,0,1,7,51,16,Cincinnati
2,47,OAK,Mike Mitchell,DB,22,2018,0,0,5,33,4,Ohio
2,48,DEN,Darcel McBath,DB,23,2012,0,0,0,3,2,Texas Tech
2,49,SEA,Max Unger,C,23,2018,1,3,9,69,34,Oregon
2,50,CLE,Mohamed Massaquoi,WR,22,2012,0,0,3,11,11,Georgia
2,51,BUF,Andy Levitre,G,23,2018,0,0,9,55,22,Oregon St.
2,52,CLE,David Veikune,LB,23,2010,0,0,0,1,1,Hawaii
2,53,PHI,LeSean McCoy,RB,21,2020,2,6,10,83,50,Pittsburgh
2,54,MIN,Phil Loadholt,T,23,2014,0,0,6,36,36,Oklahoma
2,55,ATL,William Moore,DB,24,2015,0,1,5,30,30,Missouri
2,56,IND,Fili Moala,DT,24,2013,0,0,3,19,19,USC
2,57,BAL,Paul Kruger,DE,23,2016,0,0,4,29,7,Utah
2,58,NWE,Sebastian Vollmer,T,25,2015,0,0,5,52,52,Houston
2,59,CAR,Sherrod Martin,DB,24,2015,0,0,2,16,13,Troy
2,60,NYG,Will Beatty,T,24,2017,0,0,4,30,30,Connecticut
2,61,MIA,Sean Smith,DB,22,2017,0,0,8,38,20,Utah
2,62,TEN,Sen'Derrick Marks,DT,22,2016,0,0,4,27,11,Auburn
2,63,ARI,Cody Brown,LB,22,,0,0,0,,,Connecticut
2,64,DEN,Richard Quinn,TE,23,2011,0,0,0,0,0,North Carolina
3,65,NYJ,Shonn Greene,RB,24,2014,0,0,2,23,20,Iowa
3,66,STL,Bradley Fletcher,DB,23,2015,0,0,3,24,13,Iowa
3,67,KAN,Alex Magee,DE,22,2010,0,0,0,2,1,Purdue
3,68,CHI,Jarron Gilbert,DT,22,2010,0,0,0,0,0,San Jose St.
3,69,DAL,Jason Williams,LB,23,2014,0,0,0,4,0,Western Illinois
3,70,CIN,Michael Johnson,DE,22,2018,0,0,8,54,50,Georgia Tech
3,71,OAK,Matt Shaughnessy,DE,22,2014,0,0,3,22,13,Wisconsin
3,72,JAX,Terrance Knighton,DT,23,2015,0,0,6,37,18,Temple
3,73,JAX,Derek Cox,DB,22,2013,0,0,4,20,17,William & Mary
3,74,SFO,Glen Coffee,RB,22,2009,0,0,0,2,2,Alabama
3,75,DAL,Robert Brewster,T,23,2010,0,0,0,0,0,Ball St.
3,76,DET,DeAndre Levy,LB,22,2016,0,0,6,45,45,Wisconsin
3,77,HOU,Antoine Caldwell,G,23,2012,0,0,0,11,11,Alabama
3,78,SDG,Louis Vasquez,G,22,2015,1,1,7,59,25,Texas Tech
3,79,PIT,Kraig Urbik,T,23,2016,0,0,4,27,,Wisconsin
3,80,WAS,Kevin Barnes,DB,22,2012,0,0,0,3,3,Maryland
3,81,TAM,Roy Miller,DT,22,2017,0,0,5,33,15,Texas
3,82,DET,Derrick Williams,WR,23,2010,0,0,0,0,0,Penn St.
3,83,NWE,Brandon Tate,WR,21,2018,0,0,1,16,8,North Carolina
3,84,PIT,Mike Wallace,WR,23,2018,0,1,8,57,32,Mississippi
3,85,NYG,Ramses Barden,WR,23,2012,0,0,0,5,5,Cal Poly-San Luis Obispo
3,86,MIN,Asher Allen,DB,21,2011,0,0,2,8,8,Georgia
3,87,MIA,Patrick Turner,WR,22,2012,0,0,0,1,0,USC
3,88,BAL,Lardarius Webb,DB,23,2017,0,0,5,36,36,Nicholls St.
3,89,TEN,Jared Cook,TE,22,2021,0,2,5,48,10,South Carolina
3,90,ATL,Chris Owens,DB,22,2015,0,0,1,11,7,San Jose St.
3,91,SEA,Deon Butler,WR,23,2012,0,0,1,4,4,Penn St.
3,92,IND,Jerraud Powers,DB,22,2016,0,0,7,30,13,Auburn
3,93,CAR,Corvey Irvin,DT,24,2013,0,0,0,1,0,Georgia
3,94,TEN,Ryan Mouton,DB,22,2012,0,0,0,4,4,Hawaii
3,95,ARI,Rashad Johnson,DB,23,2016,0,0,4,25,23,Alabama
3,96,PIT,Keenan Lewis,DB,23,2015,0,0,3,22,11,Oregon St.
3,97,NWE,Tyrone McKenzie,LB,23,2012,0,0,0,1,,South Florida
3,98,CIN,Chase Coffman,TE,22,2016,0,0,0,0,0,Missouri
3,99,CHI,Juaquin Iglesias,WR,22,2009,0,0,0,0,0,Oklahoma
3,100,NYG,Travis Beckum,TE,22,2012,0,0,0,2,2,Wisconsin
4,101,DAL,Stephen McGee,QB,23,2011,0,0,0,2,2,Texas A&M
4,102,KAN,Donald Washington,DB,23,2011,0,0,0,4,4,Ohio St.
4,103,STL,Darell Scott,DT,23,2011,0,0,0,5,5,Clemson
4,104,CLE,Kaluka Maiava,LB,22,2014,0,0,1,13,12,USC
4,105,CHI,Henry Melton,DE,22,2015,0,1,2,25,21,Texas
