round,pick,team,name,pos,age,last_season,all_pro,pro_bowls,seasons_started,career_av,draft_av,college
1,1,DAL,Troy Aikman,QB,22,2000,0,6,12,96,96,UCLA
1,2,GNB,Tony Mandarich,T,22,1998,0,0,4,28,13,Michigan St.
1,3,DET,Barry Sanders,RB,21,1998,6,10,10,120,120,Oklahoma St.
1,4,KAN,Derrick Thomas,LB,22,1999,2,9,11,104,104,Alabama
1,5,ATL,Deion Sanders,DB,22,2005,6,8,12,127,35,Florida St.
1,6,TAM,Broderick Thomas,LB,22,1997,0,0,6,40,24,Nebraska
1,7,PIT,Tim Worley,RB,22,1994,0,0,2,13,10,Georgia
1,8,SDG,Burt Grossman,DE,22,1994,0,0,5,35,33,Pittsburgh
1,9,MIA,Sammie Smith,RB,22,1992,0,0,2,13,13,Florida St.
1,10,PHO,Eric Hill,LB,22,1999,0,0,11,52,45,LSU
1,11,CHI,Donnell Woolford,DB,23,1997,0,1,9,51,47,Clemson
1,12,CHI,Trace Armstrong,DE,23,2003,0,1,9,61,36,Florida
1,13,CLE,Eric Metcalf,RB,21,2002,2,3,6,64,39,Texas
1,14,NYJ,Jeff Lageman,DE,22,1998,0,0,7,44,32,Virginia
1,15,SEA,Andy Heck,T,22,2000,0,0,11,60,22,Notre Dame
1,16,NWE,Hart Lee Dykes,WR,23,1990,0,0,1,9,9,Oklahoma St.
1,17,PHO,Joe Wolf,T,22,1997,0,0,2,24,24,Boston Col.
1,18,NYG,Brian Williams,C,23,1999,0,0,4,27,27,Minnesota
1,19,NOR,Wayne Martin,DE,23,1999,0,1,10,68,68,Arkansas
1,20,DEN,Steve Atwater,DB,22,1999,2,8,11,81,79,Arkansas
1,21,RAM,Bill Hawkins,DE,23,1992,0,0,1,6,6,Miami (FL)
1,22,IND,Andre Rison,WR,22,2000,1,5,10,77,4,Michigan St.
1,23,HOU,David Williams,T,23,1997,0,0,8,44,35,Florida
1,24,PIT,Tom Ricketts,G,23,1993,0,0,1,9,8,Pittsburgh
1,25,MIA,Louis Oliver,DB,23,1996,0,0,7,45,41,Florida
1,26,RAM,Cleveland Gary,RB,23,1994,0,0,2,25,25,Miami (FL)
1,27,ATL,Shawn Collins,WR,22,1993,0,0,1,11,11,Northern Arizona
1,28,SFO,Keith DeLong,LB,22,1993,0,0,3,23,23,Tennessee
2,29,DAL,Steve Wisniewski,G,22,2001,2,8,13,102,,Penn St.
2,30,DET,John Ford,WR,23,1989,0,0,0,1,1,Virginia
2,31,CLE,Lawyer Tillman,WR,23,1995,0,0,1,7,7,Auburn
2,32,KAN,Mike Elkins,QB,23,1989,0,0,0,0,0,Wake Forest
2,33,TAM,Danny Peebles,WR,23,1991,0,0,0,2,2,North Carolina St.
2,34,PIT,Carnell Lake,DB,22,2001,1,5,11,83,73,UCLA
2,35,CIN,Eric Ball,RB,23,1995,0,0,2,5,5,UCLA
2,36,CHI,John Roper,LB,23,1993,0,0,3,20,19,Texas A&M
2,37,SDG,Courtney Hall,C,21,1996,0,0,7,48,48,Rice
2,38,ATL,Ralph Norwood,T,23,1989,0,0,0,1,1,LSU
2,39,DAL,Daryl Johnston,RB,23,1999,0,2,9,25,25,Syracuse
2,40,PHO,Walter Reeves,TE,23,1996,0,0,4,3,2,Auburn
2,41,DEN,Doug Widell,G,22,1997,0,0,9,51,22,Boston Col.
2,42,NYJ,Dennis Byrd,DT,22,1992,0,0,2,19,19,Tulsa
2,43,NWE,Eric Coleman,DB,22,1990,0,0,0,1,1,Wyoming
2,44,SEA,Joe Tofflemire,C,24,1994,0,0,1,5,5,Arizona
2,45,RAM,Frank Stams,LB,24,1995,0,0,2,17,7,Notre Dame
2,46,NOR,Robert Massey,DB,22,1997,0,1,5,34,13,North Carolina Central
2,47,DEN,Warren Powers,DE,24,1992,0,0,2,15,15,Maryland
2,48,RAM,Brian Smith,LB,23,1990,0,0,0,2,2,Auburn
2,49,PHI,Jessie Small,LB,22,1992,0,0,2,12,12,Eastern Kentucky
2,50,HOU,Scott Kozak,LB,23,1993,0,0,0,5,5,Oregon
2,51,SDG,Billy Joe Tolliver,QB,23,1999,0,0,3,24,10,Texas Tech
2,52,MIN,David Braxton,LB,24,1994,0,0,0,5,0,Wake Forest
2,53,RAM,Darryl Henley,DB,22,1994,0,0,3,19,19,UCLA
2,54,CHI,Dave Zawatson,G,23,1991,0,0,0,1,0,California
2,55,CIN,Freddie Childress,G,22,1992,0,0,0,4,,Arkansas
2,56,SFO,Wesley Walls,TE,23,2003,0,5,9,43,0,Mississippi
3,57,DAL,Mark Stepnoski,C,22,2001,0,5,12,80,49,Pittsburgh
3,58,GNB,Matt Brock,DE,23,1996,0,0,6,41,27,Oregon
3,59,DET,Mike Utley,G,23,1991,0,0,1,9,9,Washington St.
3,60,KAN,Naz Worthen,WR,23,1990,0,0,0,1,1,North Carolina St.
3,61,PIT,Derek Hill,WR,21,1990,0,0,2,8,8,Arizona
3,62,ATL,Keith Jones,RB,23,1992,0,0,3,10,10,Illinois
3,63,NWE,Marv Cook,TE,23,1995,1,2,6,13,10,Iowa
3,64,NYG,Bob Kratch,G,23,1996,0,0,4,34,19,Iowa
3,65,CHI,Jerry Fontenot,C,22,2004,0,0,11,68,36,Texas A&M
3,66,WAS,Tracy Rocker,DT,23,1990,0,0,1,10,10,Auburn
3,67,PHO,Mike Zandofsky,G,23,1997,0,0,4,35,2,Washington
3,68,DAL,Rhondy Weston,DE,23,1989,0,0,0,2,,Florida
3,69,DEN,Darrell Hamilton,T,24,1991,0,0,0,6,6,North Carolina
3,70,NYJ,Joe Mott,LB,23,1993,0,0,1,7,7,Iowa
3,71,SEA,Elroy Harris,RB,23,1989,0,0,0,0,0,Eastern Kentucky
3,72,IND,Mitchell Benson,NT,22,1991,0,0,0,3,2,TCU
3,73,NWE,Chris Gannon,DE,23,1993,0,0,0,5,3,Louisiana
3,74,GNB,Anthony Dilweg,QB,24,1990,0,0,0,4,4,Duke
3,75,RAM,Kevin Robbins,T,22,1993,0,0,0,2,0,Michigan St.
3,76,PHI,Robert Drummond,RB,22,1991,0,0,0,4,4,Syracuse
3,77,HOU,Bubba McDowell,DB,22,1995,0,0,5,36,34,Miami (FL)
3,78,NYG,Greg Jackson,DB,23,2000,0,0,9,52,25,LSU
3,79,NOR,Kim Phillips,DB,22,1990,0,0,0,0,0,North Texas
3,80,MIN,John Hunter,T,24,1992,0,0,0,3,,BYU
3,81,PHI,Britt Hager,LB,23,1997,0,0,0,17,13,Texas
3,82,BUF,Don Beebe,WR,24,1997,0,0,4,33,24,Chadron St.
3,83,CIN,Erik Wilhelm,QB,23,1996,0,0,0,3,3,Oregon St.
3,84,SFO,Keith Henderson,RB,23,1992,0,0,0,12,10,Georgia
4,85,DAL,Tony Tolbert,DE,21,1997,0,1,7,57,57,Texas-El Paso
4,86,DET,Ray Crockett,DB,22,2002,0,0,11,60,21,Baylor
4,87,GNB,Jeff Graham,QB,,,0,0,0,,,Long Beach St.
4,88,KAN,Stan Petry,DB,23,1991,0,0,0,3,3,TCU
4,89,CIN,Kerry Owens,LB,,,0,0,0,,,Arkansas
4,90,TAM,Anthony Florence,DB,22,1991,0,0,0,0,,Bethune-Cookman
4,91,PIT,Jerrol Williams,LB,22,1996,0,0,1,23,19,Purdue
4,92,MIA,David Holmes,DB,,,0,0,0,,,Syracuse
4,93,NYG,Lewis Tillman,RB,23,1995,0,0,1,17,9,Jackson St.
4,94,PHO,Jim Wahler,NT,23,1993,0,0,3,18,17,UCLA
