round,pick,team,name,pos,age,last_season,all_pro,pro_bowls,seasons_started,career_av,draft_av,college
1,1,HOU,Mario Williams,DE,21,2016,1,4,9,79,36,North Carolina St.
1,2,NOR,Reggie Bush,RB,21,2016,0,0,8,61,34,USC
1,3,TEN,Vince Young,QB,23,2011,0,2,4,33,31,Texas
1,4,NYJ,D'Brickashaw Ferguson,T,22,2015,0,3,10,58,58,Virginia
1,5,GNB,A.J. Hawk,LB,22,2016,0,1,10,55,52,Ohio St.
1,6,SFO,Vernon Davis,TE,22,2019,0,2,11,51,42,Maryland
1,7,OAK,Michael Huff,DB,23,2013,0,0,6,33,33,Texas
1,8,BUF,Donte Whitner,DB,21,2016,0,2,10,47,19,Ohio St.
1,9,DET,Ernie Sims,LB,21,2013,0,0,4,29,18,Florida St.
1,10,ARI,Matt Leinart,QB,23,2012,0,0,1,12,12,USC
1,11,DEN,Jay Cutler,QB,23,2017,0,1,10,86,28,Vanderbilt
1,12,BAL,Haloti Ngata,DT,22,2018,2,5,12,100,92,Oregon
1,13,CLE,Kamerion Wimbley,DE,22,2014,0,0,8,44,24,Florida St.
1,14,PHI,Brodrick Bunkley,DT,22,2014,0,0,7,40,25,Florida St.
1,15,STL,Tye Hill,DB,24,2010,0,0,0,9,7,Clemson
1,16,MIA,Jason Allen,DB,23,2012,0,0,1,13,9,Tennessee
1,17,MIN,Chad Greenway,LB,23,2016,0,2,10,66,66,Iowa
1,18,DAL,Bobby Carpenter,LB,23,2012,0,0,0,11,5,Ohio St.
1,19,SDG,Antonio Cromartie,DB,22,2016,1,4,8,66,26,Florida St.
1,20,KAN,Tamba Hali,DE,22,2017,0,5,10,75,75,Penn St.
1,21,NWE,Laurence Maroney,RB,21,2010,0,0,0,26,25,Minnesota
1,22,SFO,Manny Lawson,DE,22,2015,0,0,7,47,23,North Carolina St.
1,23,TAM,Davin Joseph,G,22,2014,0,2,8,42,38,Oklahoma
1,24,CIN,Johnathan Joseph,DB,22,2020,0,2,15,67,19,South Carolina
1,25,PIT,Santonio Holmes,WR,22,2014,0,0,6,47,35,Ohio St.
1,26,BUF,John McCargo,DT,23,2011,0,0,0,4,4,North Carolina St.
1,27,CAR,DeAngelo Williams,RB,23,2016,0,1,6,61,51,Memphis
1,28,JAX,Marcedes Lewis,TE,22,2025,0,1,15,35,33,UCLA
1,29,NYJ,Nick Mangold,C,22,2016,2,7,11,73,73,Ohio St.
1,30,IND,Joseph Addai,RB,23,2011,0,1,4,50,50,LSU
1,31,SEA,Kelly Jennings,DB,23,2011,0,0,2,18,17,Miami (FL)
1,32,NYG,Mathias Kiwanuka,DE,23,2014,0,0,5,37,37,Boston Col.
2,33,HOU,DeMeco Ryans,LB,22,2015,0,2,8,58,39,Alabama
2,34,CLE,D'Qwell Jackson,LB,22,2016,0,1,9,61,40,Maryland
2,35,WAS,Rocky McIntosh,LB,23,2013,0,0,5,38,33,Miami (FL)
2,36,NWE,Chad Jackson,WR,21,2008,0,0,0,2,2,Florida
2,37,ATL,Jimmy Williams,DB,22,2007,0,0,0,5,5,Virginia Tech
2,38,OAK,Thomas Howard,LB,23,2013,0,0,5,33,25,Texas-El Paso
2,39,PHI,Winston Justice,T,21,2013,0,0,3,21,16,USC
2,40,DET,Daniel Bullocks,DB,23,2008,0,0,1,7,7,Nebraska
2,41,ARI,Deuce Lutui,G,23,2012,0,0,5,34,32,USC
2,42,CHI,Danieal Manning,DB,24,2014,0,0,6,35,21,Abilene Christian
2,43,NOR,Roman Harper,DB,23,2016,0,2,8,49,40,Alabama
2,44,NYG,Sinorice Moss,WR,22,2009,0,0,0,4,4,Miami (FL)
2,45,TEN,LenDale White,RB,21,2009,0,0,1,14,14,USC
2,46,STL,Joe Klopfenstein,TE,22,2009,0,0,3,3,3,Colorado
2,47,GNB,Daryn Colledge,T,24,2014,0,0,9,57,38,Boise St.
2,48,MIN,Cedric Griffin,DB,23,2012,0,0,4,23,23,Texas
2,49,NYJ,Kellen Clemens,QB,23,2017,0,0,2,10,3,Oregon
2,50,SDG,Marcus McNeill,T,22,2011,0,2,6,48,48,Auburn
2,51,MIN,Ryan Cook,C,23,2012,0,0,3,23,17,New Mexico
2,52,GNB,Greg Jennings,WR,22,2015,0,2,8,66,55,Western Michigan
2,53,DAL,Anthony Fasano,TE,22,2017,0,0,8,22,2,Notre Dame
2,54,KAN,Bernard Pollard,DB,21,2014,0,1,7,34,11,Purdue
2,55,CIN,Andrew Whitworth,T,24,2021,2,4,16,100,66,LSU
2,56,BAL,Chris Chester,G,23,2016,0,0,9,59,18,Oklahoma
2,57,CHI,Devin Hester,DB,23,2016,3,4,3,47,43,Miami (FL)
2,58,CAR,Richard Marshall,DB,21,2014,0,0,3,31,23,Fresno St.
2,59,TAM,Jeremy Trueblood,T,23,2013,0,0,6,35,31,Boston Col.
2,60,JAX,Maurice Jones-Drew,RB,21,2014,1,3,4,74,73,UCLA
2,61,DEN,Tony Scheffler,TE,23,2013,0,0,2,24,16,Western Michigan
2,62,IND,Tim Jennings,DB,22,2015,0,2,6,43,9,Georgia
2,63,SEA,Darryl Tapp,DE,21,2017,0,0,2,30,21,Virginia Tech
2,64,MIN,Tarvaris Jackson,QB,23,2015,0,0,2,22,13,Alabama St.
3,65,HOU,Charles Spencer,G,24,2006,0,0,0,1,1,Pittsburgh
3,66,HOU,Eric Winston,T,22,2017,0,0,7,53,41,Miami (FL)
3,67,GNB,Abdul Hodge,LB,23,2010,0,0,0,2,1,Iowa
3,68,STL,Claude Wroten,DT,22,2007,0,0,0,2,2,LSU
3,69,OAK,Paul McQuistan,T,23,2014,0,0,2,24,4,Weber St.
3,70,BUF,Ashton Youboty,DB,22,2011,0,0,0,8,5,Ohio St.
3,71,PHI,Chris Gocong,DE,22,2011,0,0,5,29,15,Cal Poly-San Luis Obispo
3,72,ARI,Leonard Pope,TE,22,2012,0,0,4,6,4,Georgia
3,73,CHI,Dusty Dvoracek,DT,25,2008,0,0,1,6,6,Oklahoma
3,74,DET,Brian Calhoun,RB,22,2007,0,0,0,1,1,Wisconsin
3,75,GNB,Jason Spitz,G,23,2011,0,0,3,24,24,Louisville
3,76,NYJ,Anthony Schlegel,LB,25,2007,0,0,0,2,0,Ohio St.
3,77,STL,Jon Alston,LB,23,2009,0,0,0,5,0,Stanford
3,78,CLE,Travis Wilson,WR,22,2006,0,0,0,0,0,Oklahoma
3,79,ATL,Jerious Norwood,RB,23,2011,0,0,0,20,20,Mississippi St.
3,80,JAX,Clint Ingram,LB,23,2009,0,0,3,21,21,Oklahoma
