round,pick,team,name,pos,age,last_season,all_pro,pro_bowls,seasons_started,career_av,draft_av,college
1,1,CAR,Bryce Young,QB,22,2025,0,0,2,23,23,Alabama
1,2,HOU,C.J. Stroud,QB,21,2025,0,1,3,33,33,Ohio St.
1,3,HOU,Will Anderson,LB,22,2025,1,2,3,37,37,Alabama
1,4,IND,Anthony Richardson,QB,21,2025,0,0,1,9,9,Florida
1,5,SEA,Devon Witherspoon,DB,22,2025,0,3,3,26,26,Illinois
1,6,ARI,Paris Johnson,OL,22,2025,0,0,3,19,19,Ohio St.
1,7,LVR,Tyree Wilson,OLB,23,2025,0,0,0,8,8,Texas Tech
1,8,ATL,Bijan Robinson,RB,21,2025,1,2,3,36,36,Texas
1,9,PHI,Jalen Carter,DL,22,2025,0,2,2,24,24,Georgia
1,10,CHI,Darnell Wright,OL,22,2025,0,0,3,24,24,Tennessee
1,11,TEN,Peter Skoronski,OL,22,2025,0,0,3,15,15,Northwestern
1,12,DET,Jahmyr Gibbs,RB,21,2025,0,3,1,40,40,Alabama
1,13,GNB,Lukas Van Ness,DL,22,2025,0,0,0,4,4,Iowa
1,14,PIT,Broderick Jones,OL,22,2025,0,0,3,18,18,Georgia
1,15,NYJ,Will McDonald,DE,24,2025,0,0,2,15,15,Iowa St.
1,16,WAS,Emmanuel Forbes,CB,22,2025,0,0,1,9,3,Mississippi St.
1,17,NWE,Christian Gonzalez,DB,21,2025,0,1,2,19,19,Oregon
1,18,DET,Jack Campbell,LB,23,2025,1,1,3,26,26,Iowa
1,19,TAM,Calijah Kancey,DL,22,2025,0,0,1,13,13,Pittsburgh
1,20,SEA,Jaxon Smith-Njigba,WR,21,2025,1,2,2,30,30,Ohio St.
1,21,LAC,Quentin Johnston,WR,22,2025,0,0,3,16,16,TCU
1,22,BAL,Zay Flowers,WR,22,2025,0,2,3,33,33,Boston Col.
1,23,MIN,Jordan Addison,WR,21,2025,0,0,3,20,20,USC
1,24,NYG,Deonte Banks,DB,22,2025,0,0,2,12,12,Maryland
1,25,BUF,Dalton Kincaid,TE,23,2025,0,1,2,17,17,Utah
1,26,DAL,Mazi Smith,DL,22,2025,0,0,1,9,9,Michigan
1,27,JAX,Anton Harrison,OL,21,2025,0,0,3,23,23,Oklahoma
1,28,CIN,Myles Murphy,DE,21,2025,0,0,1,7,7,Clemson
1,29,NOR,Bryan Bresee,DT,21,2025,0,0,2,15,15,Clemson
1,30,PHI,Nolan Smith,OLB,22,2025,0,0,1,13,13,Georgia
1,31,KAN,Felix Anudike-Uzomah,DE,21,2024,0,0,0,4,4,Kansas St.
2,32,PIT,Joey Porter Jr.,CB,23,2025,0,0,3,14,14,Penn St.
2,33,TEN,Will Levis,QB,24,2024,0,0,2,11,11,Kentucky
2,34,DET,Sam LaPorta,TE,22,2025,0,1,3,21,21,Iowa
2,35,LVR,Michael Mayer,TE,22,2025,0,0,2,7,7,Notre Dame
2,36,LAR,Steve Avila,C,23,2025,0,0,2,19,19,TCU
2,37,SEA,Derick Hall,DE,22,2025,0,0,1,13,13,Auburn
2,38,ATL,Matthew Bergeron,OL,23,2025,0,0,3,17,17,Syracuse
2,39,CAR,Jonathan Mingo,WR,22,2025,0,0,1,4,4,Mississippi
2,40,NOR,Isaiah Foskey,DL,22,2025,0,0,0,2,2,Notre Dame
2,41,ARI,BJ Ojulari,DE,21,2025,0,0,0,1,1,LSU
2,42,GNB,Luke Musgrave,TE,23,2025,0,0,2,6,6,Oregon St.
2,43,NYJ,Joe Tippmann,OL,22,2025,0,0,3,16,16,Wisconsin
2,44,IND,Julius Brents,DB,23,2025,0,0,0,4,3,Kansas St.
2,45,DET,Brian Branch,DB,21,2025,0,1,3,15,15,Alabama
2,46,NWE,Keion White,DL,24,2025,0,0,1,12,10,Georgia Tech
2,47,WAS,Quan Martin,DB,23,2025,0,0,2,11,11,Illinois
2,48,TAM,Cody Mauch,T,24,2025,0,0,2,16,16,North Dakota St.
2,49,PIT,Keeanu Benton,NT,22,2025,0,0,3,17,17,Wisconsin
2,50,GNB,Jayden Reed,WR,23,2025,0,0,1,19,19,Michigan St.
2,51,MIA,Cam Smith,DB,22,2024,0,0,0,1,1,South Carolina
2,52,SEA,Zach Charbonnet,RB,22,2025,0,0,0,16,16,UCLA
2,53,CHI,Gervon Dexter,DL,21,2025,0,0,2,17,17,Florida
2,54,LAC,Tuli Tuipulotu,DL,21,2025,0,1,3,21,21,USC
2,55,KAN,Rashee Rice,WR,23,2025,0,0,0,16,16,SMU
2,56,CHI,Tyrique Stevenson,CB,23,2025,0,0,3,14,14,Miami (FL)
2,57,NYG,John Michael Schmitz,OL,24,2025,0,0,3,14,14,Minnesota
2,58,DAL,Luke Schoonmaker,TE,24,2025,0,0,0,4,4,Michigan
2,59,BUF,O'Cyrus Torrence,OL,23,2025,0,0,3,23,23,Florida
2,60,CIN,DJ Turner,DB,22,2025,0,0,3,12,12,Michigan
2,61,JAX,Brenton Strange,TE,22,2025,0,0,2,8,8,Penn St.
2,62,HOU,Juice Scruggs,OL,23,2025,0,0,1,7,7,Penn St.
2,63,DEN,Marvin Mims,WR,21,2025,1,2,0,13,13,Oklahoma
3,64,CHI,Zacch Pickens,DL,23,2025,0,0,0,3,3,South Carolina
3,65,PHI,Tyler Steen,OL,23,2025,0,0,1,10,10,Alabama
3,66,PHI,Sydney Brown,DB,23,2025,0,0,0,5,5,Illinois
3,67,DEN,Drew Sanders,LB,22,2024,0,0,0,2,2,Arkansas
3,68,DET,Hendon Hooker,QB,25,2024,0,0,0,0,0,Tennessee
3,69,HOU,Tank Dell,WR,23,2024,0,0,1,12,12,Houston
3,70,LVR,Byron Young,DL,22,2025,0,0,0,2,0,Alabama
3,71,NOR,Kendre Miller,RB,21,2025,0,0,0,4,4,TCU
3,72,ARI,Garrett Williams,DB,22,2025,0,0,2,9,9,Syracuse
3,73,NYG,Jalin Hyatt,WR,21,2025,0,0,0,3,3,Tennessee
3,74,CLE,Cedric Tillman,WR,23,2025,0,0,1,6,6,Tennessee
3,75,ATL,Zach Harrison,DE,22,2025,0,0,0,5,5,Ohio St.
3,76,NWE,Marte Mapu,DB,23,2025,0,0,0,7,7,Sacramento St.
3,77,LAR,Byron Young,LB,25,2025,0,1,3,25,25,Tennessee
3,78,GNB,Tucker Kraft,TE,22,2025,0,0,1,15,15,South Dakota St.
3,79,IND,Josh Downs,WR,22,2025,0,0,2,19,19,North Carolina
3,80,CAR,DJ Johnson,OLB,24,2025,0,0,0,3,3,Oregon
3,81,TEN,Tyjae Spears,RB,22,2025,0,0,0,13,13,Tulane
3,82,TAM,YaYa Diaby,DL,24,2025,0,0,2,19,19,Louisville
3,83,DEN,Riley Moss,DB,23,2025,0,0,2,12,12,Iowa
3,84,MIA,De'Von Achane,RB,21,2025,0,1,2,31,31,Texas A&M
3,85,LAC,Daiyan Henley,LB,23,2025,0,0,2,18,18,Washington St.
3,86,BAL,Trenton Simpson,LB,22,2025,0,0,1,11,11,Clemson
3,87,SFO,Ji'Ayir Brown,S,23,2025,0,0,2,11,11,Penn St.
3,88,JAX,Tank Bigsby,RB,22,2025,0,0,0,8,6,Auburn
3,89,LAR,Kobie Turner,DT,24,2025,0,0,2,20,20,Wake Forest
3,90,DAL,DeMarvion Overshown,LB,23,2025,0,0,1,8,8,Texas
3,91,BUF,Dorian Williams,LB,22,2025,0,0,2,13,13,Tulane
3,92,KAN,Wanya Morris,OL,22,2025,0,0,1,8,8,Oklahoma
3,93,PIT,Darnell Washington,TE,22,2025,0,0,2,7,7,Georgia
