round,pick,team,name,pos,age,last_season,all_pro,pro_bowls,seasons_started,career_av,draft_av,college
1,1,RAM,Terry Baker,QB,22,1965,0,0,0,6,6,Oregon St.
1,2,STL,Jerry Stovall,DB,22,1971,0,3,8,47,47,LSU
1,3,MIN,Jim Dunaway,DT,22,1972,1,4,9,62,,Mississippi
1,4,PHI,Ed Budde,G,22,1976,2,7,12,85,,Michigan St.
1,5,BAL,Bob Vogel,T,21,1972,0,5,10,78,78,Ohio St.
1,6,DAL,Lee Roy Jordan,LB,22,1976,0,5,13,88,88,Alabama
1,7,WAS,Pat Richter,TE,21,1970,0,0,3,22,22,Wisconsin
1,8,SFO,Kermit Alexander Jr.,DB,22,1973,0,1,9,60,44,UCLA
1,9,CLE,Tom Hutchinson,TE,22,1966,0,0,0,5,5,Kentucky
1,10,RAM,Rufus Guthrie,G,,,0,0,0,,,Georgia Tech
1,11,CHI,Dave Behrman,C,21,1967,0,1,2,10,,Michigan St.
1,12,DET,Daryl Sanders,T,22,1966,0,0,4,22,22,Ohio St.
1,13,STL,Don Brumm,DE,21,1972,0,1,6,42,40,Purdue
1,14,GNB,Dave Robinson,LB,22,1974,2,3,9,83,68,Penn St.
2,15,RAM,Tom Nomina,DT,21,1968,0,0,3,18,,Miami (OH)
2,16,MIN,Bobby Bell,LB,23,1974,6,9,12,104,,Minnesota
2,17,STL,Bob Reynolds,T,24,1973,0,3,9,51,48,Bowling Green
2,18,PHI,Ray Mansfield,C,22,1976,0,0,11,57,2,Washington
2,19,BAL,John Mackey,TE,21,1972,3,5,8,58,57,Syracuse
2,20,CHI,Steve Barnett,T,22,1964,0,0,1,8,4,Oregon
2,21,SFO,Walt Rock,T,21,1973,0,1,9,51,23,Maryland
2,22,WAS,Lonnie Sanders,DB,21,1969,0,0,3,25,19,Michigan St.
2,23,CLE,Jim Kanicki,DT,21,1971,0,0,7,36,29,Michigan St.
2,24,BAL,Butch Wilson,TE,21,1969,0,0,0,3,2,Alabama
2,25,CHI,Bob Jencks,TE,22,1965,0,0,0,-1,-1,Miami (OH)
2,26,NYG,Frank Lasky,T,21,1965,0,0,1,5,5,Florida
2,27,DET,Roy Williams,DT,26,1963,0,0,0,2,,Pacific
2,28,GNB,Tom Brown,DB,22,1969,0,0,4,28,28,Maryland
3,29,RAM,Dave Costa,DT,21,1974,0,4,10,60,,Utah
3,30,STL,Danny Brabham,LB,22,1968,0,0,1,14,,Arkansas
3,31,MIN,Ray Poage,TE,22,1971,0,0,3,22,4,Texas
3,32,PHI,Dave Crossan,C,23,1969,0,0,0,12,,Maryland
3,33,STL,Mike Fracchia,B,,,0,0,0,,,Alabama
3,34,DAL,Jim Price,LB,22,1964,0,0,1,6,,Auburn
