round,pick,team,name,pos,age,last_season,all_pro,pro_bowls,seasons_started,career_av,draft_av,college
1,1,BUF,O.J. Simpson,RB,22,1979,5,6,11,98,93,USC
1,2,ATL,George Kunz,T,22,1980,1,7,9,77,35,Notre Dame
1,3,PHI,Leroy Keyes,DB,22,1973,0,0,3,17,16,Purdue
1,4,PIT,Joe Greene,DT,22,1981,4,10,12,109,109,North Texas
1,5,CIN,Greg Cook,QB,22,1973,0,0,1,10,10,Cincinnati
1,6,BOS,Ron Sellers,WR,22,1973,0,1,4,25,17,Florida St.
1,7,SFO,Ted Kwalick,TE,22,1977,1,3,3,30,30,Penn St.
1,8,RAM,Larry Smith,RB,22,1974,0,0,2,33,30,Florida
1,9,SDG,Marty Domres,QB,22,1977,0,0,2,19,5,Columbia
1,10,RAM,Jim Seymour,WR,22,1972,0,0,1,5,,Notre Dame
1,11,MIA,Bill Stanfill,DE,22,1976,1,5,7,65,65,Georgia
1,12,GNB,Rich Moore,DT,22,1970,0,0,1,11,11,Villanova
1,13,NYG,Fred Dryer,DE,23,1981,0,1,11,80,11,San Diego St.
1,14,CHI,Rufus Mayes,T,21,1979,0,0,7,53,4,Ohio St.
1,15,HOU,Ron Pritchard,LB,22,1977,0,0,5,35,14,Arizona St.
1,16,SFO,Gene Washington,WR,22,1979,2,4,10,71,70,Stanford
1,17,NOR,John Shinners,G,22,1977,0,0,2,30,6,Xavier (OH)
1,18,SDG,Bob Babich,LB,22,1978,0,0,7,38,15,Miami (OH)
1,19,STL,Roger Wehrli,DB,21,1982,3,7,13,91,91,Missouri
1,20,CLE,Ron Johnson,RB,21,1975,1,2,5,61,6,Michigan
1,21,RAM,Bob Klein,TE,22,1979,0,0,9,30,20,USC
1,22,OAK,Art Thoms,DT,22,1977,0,0,5,38,37,Syracuse
1,23,KAN,Jim Marsalis,DB,23,1977,1,2,4,38,37,Tennessee St.
1,24,DAL,Calvin Hill,RB,22,1981,1,4,6,71,57,Yale
1,25,BAL,Eddie Hinton,WR,22,1974,0,0,2,23,20,Oklahoma
1,26,NYJ,Dave Foley,T,21,1977,0,1,7,38,7,Ohio St.
2,27,BUF,Bill Enyart,RB,22,1971,0,0,0,6,6,Oregon St.
2,28,PHI,Ernie Calloway,DT,21,1972,0,0,3,14,14,Texas Southern
2,29,ATL,Paul Gipson,RB,23,1973,0,0,0,6,6,Houston
2,30,PIT,Terry Hanratty,QB,21,1976,0,0,0,8,8,Notre Dame
2,31,CIN,Bill Bergey,LB,24,1980,2,5,11,87,23,Arkansas St.
2,32,BOS,Mike Montler,C,25,1978,0,0,8,43,18,Colorado
2,33,BAL,Ted Hendricks,LB,21,1983,4,8,14,112,43,Miami (FL)
2,34,DET,Altie Taylor,RB,21,1976,0,0,6,59,59,Utah St.
2,35,STL,Rolf Krueger,DE,22,1974,0,0,2,19,14,Texas A&M
2,36,DEN,Grady Cavness,DB,22,1970,0,0,1,7,5,Texas-El Paso
2,37,MIA,Bob Heinz,DT,22,1978,0,0,4,32,31,Pacific
2,38,GNB,Dave Bradley,G,22,1972,0,0,0,6,6,Penn St.
2,39,MIN,Ed White,G,22,1985,0,4,15,87,35,California
2,40,HOU,Jerry LeVias,WR,23,1974,0,1,2,19,11,SMU
2,41,CHI,Bobby Douglass,QB,22,1978,0,0,4,37,32,Kansas
2,42,PIT,Warren Bankston,RB,22,1978,0,0,0,8,7,Tulane
2,43,MIN,Volly Murphy,FL,,,0,0,0,,,Texas-El Paso
2,44,SDG,Ron Sayers,RB,22,1969,0,0,0,0,0,Nebraska-Omaha
2,45,NOR,Richard Neal,DE,21,1978,0,0,6,35,15,Southern
2,46,WAS,Eugene Epps,DB,,,0,0,0,,,Texas-El Paso
2,47,DET,Jim Yarbrough,T,22,1977,0,0,6,39,39,Florida
2,48,KAN,Ed Podolak,RB,22,1977,0,0,6,53,53,Iowa
2,49,DAL,Richmond Flowers,DB,22,1973,0,0,1,15,7,Tennessee
2,50,OAK,George Buehler,G,22,1979,0,0,7,52,49,Stanford
2,51,BAL,Tommy Maxwell,DB,22,1974,0,0,2,20,10,Texas A&M
2,52,NYJ,Al Woodall,QB,23,1974,0,0,2,13,13,Duke
3,53,BUF,Julian Nunamaker,DE,23,1970,0,0,0,4,4,UT Martin
3,54,ATL,Mal Snider,G,22,1974,0,0,5,29,18,Stanford
3,55,CLE,Al Jenkins,G,23,1973,0,0,1,10,5,Tulsa
3,56,PIT,Jon Kolb,T,22,1981,0,0,9,62,62,Oklahoma St.
3,57,CIN,Speedy Thomas,WR,22,1974,0,0,4,15,15,Utah
3,58,BOS,Carl Garrett,RB,22,1977,0,1,6,49,29,New Mex. Highlands
3,59,DET,Larry Walton,WR,22,1978,0,0,7,40,39,Arizona St.
3,60,NYG,Vern Vanoy,DT,22,1973,0,0,0,5,2,Kansas
3,61,DEN,Bill Thompson,DB,22,1981,1,3,12,81,81,MD-Eastern Shore
3,62,WAS,Ed Cross,RB,,,0,0,0,,,Ark-Pine Bluff
3,63,MIA,Mercury Morris,RB,22,1976,0,3,3,50,48,West Texas A&M
3,64,GNB,John Spilis,WR,21,1971,0,0,1,6,6,Northern Illinois
3,65,HOU,Elbert Drungo,T,26,1978,0,0,7,37,35,Tennessee St.
3,66,CHI,Ross Montgomery,RB,22,1970,0,0,1,3,3,TCU
3,67,ATL,Jon Sandstrom,G,,,0,0,0,,,Oregon St.
3,68,DAL,Thomas Stincic,LB,22,1972,0,0,0,11,10,Michigan
3,69,PHI,Bill Bradley,DB,22,1977,2,3,6,53,53,Texas
