round,pick,team,name,pos,age,last_season,all_pro,pro_bowls,seasons_started,career_av,draft_av,college
1,1,ATL,Aundray Bruce,LB,22,1998,0,0,2,24,16,Auburn
1,2,KAN,Neil Smith,DE,22,2000,1,6,11,96,78,Nebraska
1,3,DET,Bennie Blades,DB,22,1997,0,1,9,46,44,Miami (FL)
1,4,TAM,Paul Gruber,T,23,1999,0,0,12,60,60,Wisconsin
1,5,CIN,Rickey Dixon,DB,21,1993,0,0,2,13,13,Oklahoma
1,6,RAI,Tim Brown,WR,22,2004,0,9,13,105,105,Notre Dame
1,7,GNB,Sterling Sharpe,WR,23,1994,3,5,7,70,70,South Carolina
1,8,NYJ,Dave Cadigan,G,23,1994,0,0,5,28,24,USC
1,9,RAI,Terry McDaniel,DB,23,1998,0,5,9,70,69,Tennessee
1,10,NYG,Eric Moore,G,23,1995,0,0,5,35,33,Indiana
1,11,DAL,Michael Irvin,WR,22,1999,1,5,10,104,104,Miami (FL)
1,12,PHO,Ken Harvey,LB,23,1998,0,4,9,65,22,California
1,13,PHI,Keith Jackson,TE,23,1996,3,5,7,43,23,Oklahoma
1,14,RAM,Gaston Green,RB,22,1992,0,1,2,16,4,UCLA
1,15,SDG,Anthony Miller,WR,23,1997,0,5,10,74,50,Tennessee
1,16,MIA,Eric Kumerow,DE,23,1990,0,0,0,4,4,Ohio St.
1,17,NWE,John Stephens,RB,22,1993,0,1,4,23,21,Northwestern St. (LA)
1,18,PIT,Aaron Jones,DE,21,1996,0,0,2,18,13,Eastern Kentucky
1,19,MIN,Randall McDaniel,G,23,2001,7,12,14,129,121,Arizona St.
1,20,RAM,Aaron Cox,WR,23,1993,0,0,1,15,15,Arizona St.
1,21,CLE,Clifford Charlton,LB,23,1989,0,0,0,2,2,Florida
1,22,HOU,Lorenzo White,RB,22,1995,0,1,3,43,42,Michigan St.
1,23,CHI,Brad Muster,RB,23,1994,0,0,5,31,29,Stanford
1,24,NOR,Craig Heyward,RB,21,1998,0,1,6,38,14,Pittsburgh
1,25,RAI,Scott Davis,DT,23,1994,0,0,3,23,23,Illinois
1,26,DEN,Ted Gregory,NT,23,1988,0,0,0,0,,Syracuse
1,27,CHI,Wendell Davis,WR,22,1993,0,0,3,28,28,LSU
2,28,ATL,Marcus Cotton,LB,22,1991,0,0,0,5,5,USC
2,29,DET,Chris Spielman,LB,22,1997,1,4,10,74,62,Ohio St.
2,30,PHI,Eric Allen,DB,22,2001,1,6,14,96,69,Arizona St.
2,31,CIN,Ickey Woods,RB,22,1991,0,0,1,19,19,UNLV
2,32,DET,Pat Carter,TE,22,1997,0,0,6,9,1,Florida St.
2,33,SFO,Danny Stubbs,DE,23,1998,0,0,3,30,3,Miami (FL)
2,34,GNB,Shawn Patterson,DE,24,1993,0,0,0,10,10,Arizona St.
