round,pick,team,name,pos,age,last_season,all_pro,pro_bowls,seasons_started,career_av,draft_av,college
1,1,CLE,Baker Mayfield,QB,23,2025,0,2,7,80,35,Oklahoma
1,2,NYG,Saquon Barkley,RB,21,2025,1,3,7,65,40,Penn St.
1,3,NYJ,Sam Darnold,QB,21,2025,0,2,6,49,14,USC
1,4,CLE,Denzel Ward,CB,21,2025,0,5,8,49,49,Ohio St.
1,5,DEN,Bradley Chubb,DE,22,2025,0,2,4,41,25,North Carolina St.
1,6,IND,Quenton Nelson,G,22,2025,3,8,8,79,79,Notre Dame
1,7,BUF,Josh Allen,QB,22,2025,0,4,8,111,111,Wyoming
1,8,CHI,Roquan Smith,ILB,21,2025,3,4,8,84,37,Georgia
1,9,SFO,Mike McGlinchey,T,24,2025,0,0,7,46,31,Notre Dame
1,10,ARI,Josh Rosen,QB,21,2021,0,0,1,3,2,UCLA
1,11,MIA,Minkah Fitzpatrick,S,21,2025,3,5,7,61,7,Alabama
1,12,TAM,Vita Vea,DT,23,2025,0,2,6,51,51,Washington
1,13,WAS,Daron Payne,DT,21,2025,0,1,8,53,53,Alabama
1,14,NOR,Marcus Davenport,DE,22,2025,0,0,2,22,18,Texas-San Antonio
1,15,OAK,Kolton Miller,T,23,2025,0,0,7,42,42,UCLA
1,16,BUF,Tremaine Edmunds,ILB,20,2025,0,2,8,62,44,Virginia Tech
1,17,LAC,Derwin James,S,22,2025,1,5,6,46,46,Florida St.
1,18,GNB,Jaire Alexander,CB,21,2025,0,2,5,34,34,Louisville
1,19,DAL,Leighton Vander Esch,OLB,21,2023,0,1,5,35,35,Boise St.
1,20,DET,Frank Ragnow,C,22,2024,0,4,6,51,51,Arkansas
1,21,CIN,Billy Price,C,23,2022,0,0,3,18,9,Ohio St.
1,22,TEN,Rashaan Evans,ILB,22,2024,0,0,4,32,25,Alabama
1,23,NWE,Isaiah Wynn,T,22,2024,0,0,3,23,19,Georgia
1,24,CAR,D.J. Moore,WR,21,2025,0,0,8,61,36,Maryland
1,25,BAL,Hayden Hurst,TE,25,2024,0,0,1,17,6,South Carolina
1,26,ATL,Calvin Ridley,WR,23,2025,0,0,4,41,24,Alabama
1,27,SEA,Rashaad Penny,RB,22,2023,0,0,0,13,13,San Diego St.
1,28,PIT,Terrell Edmunds,S,21,2025,0,0,5,27,25,Virginia Tech
1,29,JAX,Taven Bryan,DT,22,2025,0,0,4,22,10,Florida
1,30,MIN,Mike Hughes,CB,21,2025,0,0,2,17,4,Central Florida
1,31,NWE,Sony Michel,RB,23,2022,0,0,2,21,15,Georgia
1,32,BAL,Lamar Jackson,QB,21,2025,3,4,7,110,110,Louisville
2,33,CLE,Austin Corbett,C,23,2025,0,0,4,29,1,Nevada
2,34,NYG,Will Hernandez,G,23,2025,0,0,5,38,22,Texas-El Paso
2,35,CLE,Nick Chubb,RB,22,2025,0,4,6,49,47,Georgia
2,36,IND,Shaquille Leonard,LB,23,2023,3,3,5,60,59,South Carolina St.
2,37,IND,Braden Smith,G,22,2025,0,0,8,45,45,Auburn
2,38,TAM,Ronald Jones II,RB,21,2022,0,0,2,18,17,USC
2,39,CHI,James Daniels,C,20,2025,0,0,6,29,17,Iowa
2,40,DEN,Courtland Sutton,WR,22,2025,0,2,6,45,45,SMU
2,41,TEN,Harold Landry,OLB,22,2025,0,1,6,45,39,Boston Col.
2,42,MIA,Mike Gesicki,TE,22,2025,0,0,2,28,19,Penn St.
2,43,DET,Kerryon Johnson,RB,21,2021,0,0,1,11,11,Auburn
2,44,SFO,Dante Pettis,WR,22,2025,0,0,0,11,5,Washington
2,45,GNB,Josh Jackson,CB,22,2022,0,0,0,8,7,Iowa
2,46,KAN,Breeland Speaks,DE,22,2018,0,0,0,3,3,Mississippi
2,47,ARI,Christian Kirk,WR,21,2025,0,0,7,42,23,Texas A&M
2,48,LAC,Uchenna Nwosu,OLB,21,2025,0,0,3,29,13,USC
2,49,PHI,Dallas Goedert,TE,23,2025,0,0,8,38,38,South Dakota St.
2,50,DAL,Connor Williams,T,21,2024,0,0,6,34,20,Texas
2,51,CHI,Anthony Miller,WR,23,2024,0,0,2,12,12,Memphis
2,52,IND,Kemoko Turay,OLB,23,2022,0,0,0,5,5,Rutgers
2,53,TAM,M.J. Stewart,CB,22,2025,0,0,0,9,3,North Carolina
2,54,CIN,Jessie Bates III,S,21,2025,0,1,8,55,28,Wake Forest
2,55,CAR,Donte Jackson,CB,22,2025,0,0,8,34,23,LSU
2,56,NWE,Duke Dawson,CB,21,2020,0,0,0,3,,Florida
2,57,OAK,P.J. Hall,DT,23,2020,0,0,2,11,8,Sam Houston St.
2,58,ATL,Isaiah Oliver,CB,21,2025,0,0,2,18,12,Colorado
2,59,WAS,Derrius Guice,RB,21,2019,0,0,0,2,2,LSU
2,60,PIT,James Washington,WR,22,2022,0,0,2,11,11,Oklahoma St.
2,61,JAX,DJ Chark,WR,21,2024,0,1,4,21,13,LSU
2,62,MIN,Brian O'Neill,T,22,2025,0,2,8,56,56,Pittsburgh
2,63,TAM,Carlton Davis,CB,21,2025,0,0,7,34,24,Auburn
2,64,IND,Tyquan Lewis,DE,23,2025,0,0,0,13,13,Ohio St.
3,65,OAK,Brandon Parker,T,22,2023,0,0,2,15,15,North Carolina A&T
3,66,NYG,Lorenzo Carter,DE,22,2024,0,0,4,30,16,Georgia
3,67,CLE,Chad Thomas,DE,22,2019,0,0,0,5,5,Miami (FL)
3,68,HOU,Justin Reid,S,21,2025,0,0,8,34,14,Stanford
3,69,NYG,B.J. Hill,DT,23,2025,0,0,6,37,7,North Carolina St.
3,70,SFO,Fred Warner,OLB,21,2025,4,4,7,82,82,BYU
3,71,DEN,Royce Freeman,RB,22,2023,0,0,0,13,9,Oregon
3,72,NYJ,Nathan Shepherd,DT,24,2025,0,0,2,25,7,Fort Hays St.
3,73,MIA,Jerome Baker,OLB,21,2025,0,0,6,39,33,Ohio St.
3,74,WAS,Geron Christian,T,21,2024,0,0,1,12,5,Louisville
3,75,KAN,Derrick Nnadi,DT,22,2025,0,0,6,38,38,Florida St.
3,76,PIT,Mason Rudolph,QB,23,2025,0,0,1,10,7,Oklahoma St.
3,77,CIN,Sam Hubbard,DE,23,2024,0,0,6,40,40,Ohio St.
3,78,CIN,Malik Jefferson,OLB,21,2023,0,0,0,3,1,Texas
3,79,SEA,Rasheem Green,DT,21,2023,0,0,2,17,13,USC
3,80,HOU,Martinas Rankin,T,23,2020,0,0,0,7,3,Mississippi St.
