round,pick,team,name,pos,age,last_season,all_pro,pro_bowls,seasons_started,career_av,draft_av,college
1,1,TAM,Lee Roy Selmon,DE,21,1984,1,6,9,78,78,Oklahoma
1,2,SEA,Steve Niehaus,DT,21,1979,0,0,1,9,8,Notre Dame
1,3,NOR,Chuck Muncie,RB,23,1984,0,3,7,72,34,California
1,4,SDG,Joe Washington,RB,22,1985,0,1,4,58,4,Oklahoma
1,5,NWE,Mike Haynes,DB,23,1989,2,9,12,109,65,Arizona St.
1,6,NYJ,Richard Todd,QB,22,1985,0,0,7,61,56,Alabama
1,7,CLE,Mike Pruitt,RB,22,1986,0,2,8,59,55,Purdue
1,8,CHI,Dennis Lick,T,22,1981,0,0,4,27,27,Wisconsin
1,9,ATL,Bubba Bean,RB,22,1979,0,0,3,13,13,Texas A&M
1,10,DET,James Hunter,DB,22,1982,0,0,6,41,41,Grambling St.
1,11,CIN,Billy Brooks,WR,23,1981,0,0,3,17,17,Oklahoma
1,12,NWE,Pete Brock,C,22,1987,0,0,6,42,42,Colorado
1,13,NYG,Troy Archer,DT,21,1978,0,0,2,16,16,Colorado
1,14,KAN,Rod Walters,G,22,1980,0,0,0,7,7,Iowa
1,15,DEN,Tom Glassic,G,22,1983,0,0,7,36,36,Virginia
1,16,DET,Lawrence Gaines,RB,22,1979,0,0,0,9,9,Wyoming
1,17,MIA,Larry Gordon,LB,22,1982,0,0,7,48,48,Arizona St.
1,18,BUF,Mario Clark,DB,22,1984,0,0,8,48,46,Oregon
1,19,MIA,Kim Bokamper,DE,21,1985,0,1,8,50,50,San Jose St.
1,20,BAL,Ken Novak,DT,22,1977,0,0,0,5,5,Purdue
1,21,NWE,Tim Fox,DB,22,1986,0,1,8,50,36,Ohio St.
1,22,STL,Mike Dawson,DT,22,1984,0,0,7,36,33,Arizona
1,23,GNB,Mark Koncar,T,23,1982,0,0,4,19,19,Colorado
1,24,CIN,Archie Griffin,RB,22,1982,0,0,4,37,37,Ohio St.
1,25,MIN,James White,DT,22,1983,0,0,4,36,36,Oklahoma St.
1,26,RAM,Kevin McLain,LB,21,1979,0,0,0,14,14,Colorado St.
1,27,DAL,Aaron Kyle,DB,22,1982,0,0,6,37,19,Wyoming
1,28,PIT,Bennie Cunningham,TE,21,1985,0,0,6,30,30,Clemson
2,29,SEA,Sammy Green,LB,21,1980,0,0,3,14,14,Florida
2,30,TAM,Jimmy DuBose,RB,21,1978,0,0,1,6,6,Florida
2,31,SDG,Don Macek,C,22,1989,0,0,11,64,64,Boston Col.
2,32,NOR,Tony Galbreath,RB,22,1987,0,0,4,58,43,Missouri
2,33,NYJ,Shafer Suggs,DB,23,1980,0,0,4,17,17,Ball St.
2,34,OAK,Charles Philyaw,DE,22,1979,0,0,0,10,10,Texas Southern
2,35,NWE,Ike Forte,RB,22,1981,0,0,0,8,4,Arkansas
2,36,ATL,Sonny Collins,RB,23,1976,0,0,0,3,3,Kentucky
2,37,PIT,Ray Pinney,T,22,1987,0,0,7,43,43,Washington
2,38,CIN,Glenn Bujnoch,G,22,1984,0,0,4,30,28,Texas A&M
2,39,RAM,Pat Thomas,DB,22,1982,1,2,5,40,40,Texas A&M
2,40,DAL,Jim Jensen,RB,22,1982,0,0,1,14,0,Iowa
2,41,KAN,Cliff Frazier,DT,23,1977,0,0,0,4,4,UCLA
2,42,SFO,Randy Cross,G,22,1988,0,3,13,86,86,UCLA
2,43,DEN,Kurt Knoff,DB,22,1982,0,0,2,21,,Kansas
2,44,DET,Ken Long,G,23,1976,0,0,0,3,3,Purdue
2,45,BUF,Ken Jones,T,23,1987,0,0,10,48,47,Arkansas St.
2,46,DET,David Hill,TE,22,1987,0,2,10,34,28,Texas A&M-Kingsville
2,47,PIT,Mike Kruczek,QB,23,1980,0,0,0,7,6,Boston Col.
2,48,HOU,Mike Barber,TE,23,1985,0,0,6,27,19,Louisiana Tech
2,49,MIA,Loaird McCreary,TE,23,1979,0,0,0,1,1,Tennessee St.
2,50,OAK,Jeb Blount,QB,22,1977,0,0,0,1,,Tulsa
2,51,CIN,Chris Bahr,K,23,1989,0,0,0,28,11,Penn St.
2,52,BUF,Joe Devlin,T,22,1989,0,0,12,59,59,Iowa
2,53,RAM,Ron McCartney,LB,22,1979,0,0,0,12,,Tennessee
2,54,MIN,Sammy White,WR,22,1985,0,2,9,53,53,Grambling St.
2,55,DAL,Jim Eidson,G,22,1976,0,0,0,3,3,Mississippi St.
2,56,PIT,James Files,C,,,0,0,0,,,McNeese St.
2,57,SFO,Eddie Lewis,DB,22,1980,0,0,1,15,11,Kansas
2,58,SEA,Sherman Smith,RB,21,1983,0,0,6,51,51,Miami (OH)
2,59,SEA,Steve Raible,WR,22,1981,0,0,0,10,10,Georgia Tech
2,60,TAM,Dewey Selmon,LB,22,1982,0,0,4,35,34,Oklahoma
3,61,TAM,Steve Young,T,23,1977,0,0,1,8,3,Colorado
3,62,SEA,Jeff Lloyd,DE,22,1978,0,0,0,4,,West Texas A&M
3,63,KAN,Keith Simons,DT,22,1979,0,0,1,9,4,Minnesota
3,64,SDG,Larry Dorsey,WR,23,1978,0,0,0,5,3,Tennessee St.
3,65,CLE,Dave Logan,WR,22,1984,0,0,7,37,37,Colorado
3,66,CHI,Brian Baschnagel,WR,22,1984,0,0,5,19,19,Ohio St.
3,67,NYJ,Greg Buttle,LB,22,1984,0,0,8,42,42,Penn St.
3,68,DET,Russ Bolinger,G,21,1985,0,0,5,32,30,Long Beach St.
3,69,CIN,Danny Reece,DB,21,1980,0,0,1,8,,USC
3,70,PIT,Ron Coder,G,22,1980,0,0,1,15,,Penn St.
3,71,ATL,Dave Scott,G,22,1982,0,0,5,30,30,Kansas
3,72,GNB,Mike McCoy,DB,23,1983,0,0,7,37,37,Colorado
3,73,DAL,Duke Fergerson,WR,22,1980,0,0,1,7,,San Diego St.
3,74,KAN,Gary Barbaro,DB,22,1982,0,3,7,50,50,Nicholls St.
3,75,DAL,John Smith,RB,,,0,0,0,,,Boise St.
3,76,DET,John Woodcock,DT,22,1982,0,0,2,25,17,Hawaii
3,77,NOR,Bob Simmons,G,22,1983,0,0,4,28,,Texas
