round,pick,team,name,pos,age,last_season,all_pro,pro_bowls,seasons_started,career_av,draft_av,college
1,1,HOU,Jadeveon Clowney,DE,21,2025,0,3,10,63,38,South Carolina
1,2,STL,Greg Robinson,T,21,2019,0,0,5,24,13,Auburn
1,3,JAX,Blake Bortles,QB,22,2019,0,0,5,44,44,Central Florida
1,4,BUF,Sammy Watkins,WR,21,2022,0,0,6,43,20,Clemson
1,5,OAK,Khalil Mack,LB,23,2025,3,9,11,105,41,Buffalo
1,6,ATL,Jake Matthews,T,22,2025,0,1,12,75,75,Texas A&M
1,7,TAM,Mike Evans,WR,21,2025,0,6,11,80,80,Texas A&M
1,8,CLE,Justin Gilbert,DB,22,2016,0,0,0,4,3,Oklahoma St.
1,9,MIN,Anthony Barr,LB,22,2023,0,4,7,56,52,UCLA
1,10,DET,Eric Ebron,TE,21,2021,0,1,4,29,15,North Carolina
1,11,TEN,Taylor Lewan,T,23,2022,0,3,7,48,48,Michigan
1,12,NYG,Odell Beckham Jr.,WR,21,2024,0,3,6,59,41,LSU
1,13,STL,Aaron Donald,DT,23,2023,8,10,10,123,123,Pittsburgh
1,14,CHI,Kyle Fuller,DB,22,2022,1,2,5,48,45,Virginia Tech
1,15,PIT,Ryan Shazier,LB,22,2017,0,2,3,27,27,Ohio St.
1,16,DAL,Zack Martin,G,23,2024,7,9,11,103,103,Notre Dame
1,17,BAL,C.J. Mosley,LB,22,2024,0,5,8,81,59,Alabama
1,18,NYJ,Calvin Pryor,DB,22,2017,0,0,3,13,13,Louisville
1,19,MIA,Ja'Wuan James,T,22,2022,0,0,4,27,26,Tennessee
1,20,NOR,Brandin Cooks,WR,20,2025,0,0,10,73,21,Oregon St.
1,21,GNB,Ha Ha Clinton-Dix,DB,21,2021,0,1,6,34,24,Alabama
1,22,CLE,Johnny Manziel,QB,21,2015,0,0,0,4,4,Texas A&M
1,23,KAN,Dee Ford,LB,23,2021,0,1,2,23,21,Auburn
1,24,CIN,Darqueze Dennard,DB,22,2021,0,0,0,13,12,Michigan St.
1,25,SDG,Jason Verrett,DB,23,2023,0,1,2,17,13,TCU
1,26,PHI,Marcus Smith,LB,22,2018,0,0,0,4,3,Louisville
1,27,ARI,Deone Bucannon,DB,22,2020,0,0,4,32,29,Washington St.
1,28,CAR,Kelvin Benjamin,WR,23,2018,0,0,4,22,18,Florida St.
1,29,NWE,Dominique Easley,DT,22,2018,0,0,0,7,4,Florida
1,30,SFO,Jimmie Ward,DB,23,2024,0,0,6,31,25,Northern Illinois
1,31,DEN,Bradley Roby,DB,22,2023,0,0,4,26,14,Ohio St.
1,32,MIN,Teddy Bridgewater,QB,21,2025,0,1,4,49,22,Louisville
2,33,HOU,Xavier Su'a-Filo,G,23,2021,0,0,3,24,17,UCLA
2,34,DAL,DeMarcus Lawrence,DE,22,2025,0,5,8,78,65,Boise St.
2,35,CLE,Joel Bitonio,G,22,2025,2,7,11,75,75,Nevada
2,36,OAK,Derek Carr,QB,23,2024,0,4,11,93,80,Fresno St.
2,37,ATL,Ra'Shede Hageman,DT,24,2016,0,0,1,8,8,Minnesota
2,38,TAM,Austin Seferian-Jenkins,TE,21,2018,0,0,2,9,5,Washington
2,39,JAX,Marqise Lee,WR,22,2019,0,0,2,17,17,USC
2,40,DET,Kyle Van Noy,LB,23,2025,0,1,8,62,4,BYU
2,41,STL,Lamarcus Joyner,DB,23,2022,0,0,4,26,15,Florida St.
2,42,PHI,Jordan Matthews,WR,22,2024,0,0,3,23,21,Vanderbilt
2,43,NYG,Weston Richburg,OL,23,2019,0,0,5,33,21,Colorado St.
2,44,BUF,Cyrus Kouandjio,T,21,2018,0,0,0,6,5,Alabama
2,45,SEA,Paul Richardson,WR,22,2019,0,0,3,14,11,Colorado
2,46,PIT,Stephon Tuitt,DE,21,2020,0,0,6,38,38,Notre Dame
2,47,WAS,Trent Murphy,LB,23,2020,0,0,4,33,11,Stanford
2,48,BAL,Timmy Jernigan,DT,21,2020,0,0,4,25,14,Florida St.
2,49,NYJ,Jace Amaro,TE,22,2016,0,0,0,4,3,Texas Tech
2,50,SDG,Jeremiah Attaochu,LB,21,2022,0,0,1,15,8,Georgia Tech
2,51,CHI,Ego Ferguson,DT,22,2015,0,0,0,2,2,LSU
2,52,ARI,Troy Niklas,TE,21,2017,0,0,1,1,1,Notre Dame
2,53,GNB,Davante Adams,WR,21,2025,3,6,11,92,59,Fresno St.
2,54,TEN,Bishop Sankey,RB,21,2015,0,0,1,6,6,Washington
2,55,CIN,Jeremy Hill,RB,21,2018,0,0,3,21,21,LSU
2,56,DEN,Cody Latimer,WR,21,2019,0,0,1,6,3,Indiana
