round,pick,team,name,pos,age,last_season,all_pro,pro_bowls,seasons_started,career_av,draft_av,college
1,1,TEN,Cam Ward,QB,23,2025,0,0,1,7,7,Miami (FL)
1,2,JAX,Travis Hunter,WR,22,2025,0,0,0,5,5,Colorado
1,3,NYG,Abdul Carter,DE,21,2025,0,0,0,4,4,Penn St.
1,4,NWE,Will Campbell,OT,21,2025,0,0,1,8,8,LSU
1,5,CLE,Mason Graham,DT,22,2025,0,0,1,8,8,Michigan
1,6,LVR,Ashton Jeanty,RB,21,2025,0,0,1,7,7,Boise St.
1,7,NYJ,Armand Membou,OL,21,2025,0,0,1,7,7,Missouri
1,8,CAR,Tetairoa McMillan,WR,22,2025,0,0,1,9,9,Arizona
1,9,NOR,Kelvin Banks,OL,21,2025,0,0,1,6,6,Texas
1,10,CHI,Colston Loveland,TE,21,2025,0,0,1,7,7,Michigan
1,11,SFO,Mykel Williams,DL,21,2025,0,0,0,4,4,Georgia
1,12,DAL,Tyler Booker,OL,21,2025,0,0,1,6,6,Alabama
1,13,MIA,Kenneth Grant,DT,21,2025,0,0,0,3,3,Michigan
1,14,IND,Tyler Warren,TE,23,2025,0,1,1,9,9,Penn St.
1,15,ATL,Jalon Walker,DE,21,2025,0,0,1,5,5,Georgia
1,16,ARI,Walter Nolen,DT,21,2025,0,0,0,1,1,Mississippi
1,17,CIN,Shemar Stewart,DE,21,2025,0,0,0,2,2,Texas A&M
1,18,SEA,Grey Zabel,OT,23,2025,0,0,1,7,7,North Dakota St.
1,19,TAM,Emeka Egbuka,WR,22,2025,0,0,1,9,9,Ohio St.
1,20,DEN,Jahdae Barron,CB,23,2025,0,0,0,3,3,Texas
1,21,PIT,Derrick Harmon,DT,22,2025,0,0,0,4,4,Oregon
1,22,LAC,Omarion Hampton,RB,22,2025,0,0,0,5,5,North Carolina
1,23,GNB,Matthew Golden,WR,22,2025,0,0,0,4,4,Texas
1,24,MIN,Donovan Jackson,OL,22,2025,0,0,1,5,5,Ohio St.
1,25,NYG,Jaxson Dart,QB,22,2025,0,0,1,11,11,Mississippi
1,26,ATL,James Pearce,DE,21,2025,0,0,0,3,3,Tennessee
1,27,BAL,Malaki Starks,SAF,21,2025,0,0,1,5,5,Georgia
1,28,DET,Tyleik Williams,DT,22,2025,0,0,1,4,4,Ohio St.
1,29,WAS,Josh Conerly,OL,21,2025,0,0,1,8,8,Oregon
1,30,BUF,Maxwell Hairston,CB,22,2025,0,0,0,2,2,Kentucky
1,31,PHI,Jihaad Campbell,LB,21,2025,0,0,1,6,6,Alabama
1,32,KAN,Josh Simmons,OL,22,2025,0,0,0,4,4,Ohio St.
2,33,CLE,Carson Schwesinger,LB,22,2025,0,0,1,8,8,UCLA
2,34,HOU,Jayden Higgins,WR,22,2025,0,0,1,4,4,Iowa St.
2,35,SEA,Nick Emmanwori,SAF,21,2025,0,0,1,4,4,South Carolina
2,36,CLE,Quinshon Judkins,RB,21,2025,0,0,1,4,4,Ohio St.
2,37,MIA,Jonah Savaiinaea,OL,21,2025,0,0,1,6,6,Arizona
2,38,NWE,TreVeyon Henderson,RB,22,2025,0,0,0,8,8,Ohio St.
2,39,CHI,Luther Burden,WR,21,2025,0,0,0,6,6,Missouri
2,40,NOR,Tyler Shough,QB,25,2025,0,0,1,7,7,Louisville
2,41,BUF,T.J. Sanders,DT,22,2025,0,0,0,2,2,South Carolina
