round,pick,team,name,pos,age,last_season,all_pro,pro_bowls,seasons_started,career_av,draft_av,college
1,1,RAM,Billy Cannon,TE,23,1970,2,2,8,53,,LSU
1,2,STL,George Izo,QB,22,1966,0,0,0,5,1,Notre Dame
1,3,DET,Johnny Robinson,DB,21,1971,6,7,12,94,,LSU
1,4,WAS,Richie Lucas,QB,22,1961,0,0,1,4,,Penn St.
1,5,GNB,Tom Moore,HB,22,1967,0,1,3,33,26,Vanderbilt
1,6,PIT,Jack Spikes,FB,23,1967,0,0,1,20,,TCU
1,7,CHI,Roger Davis,G,22,1966,0,0,3,25,19,Syracuse
1,8,CLE,Jim Houston,LB,22,1972,0,4,10,67,67,Ohio St.
1,9,PHI,Ron Burton,HB,24,1965,0,0,4,24,,Northwestern
1,10,BAL,Ron Mix,T,22,1971,9,8,9,87,,USC
1,11,SFO,Monty Stickles,TE,22,1968,0,0,9,30,29,Notre Dame
1,12,NYG,Lou Cordileone,DT,23,1968,0,0,1,18,3,Clemson
2,13,STL,Harold Olson,T,22,1964,1,1,3,29,,Clemson
2,14,STL,Mike McGee,G,21,1962,0,0,3,18,18,Duke
2,15,DET,Warren Rabb,QB,22,1962,0,0,1,6,0,LSU
2,16,SFO,Mike Magac,G,22,1966,0,0,3,22,16,Missouri
2,17,GNB,Bob Jeter,DB,23,1973,1,2,5,54,49,Iowa
2,18,CLE,Larry Stephens,DE,21,1967,0,0,1,28,6,Texas
2,19,CLE,Prentice Gautt,HB,22,1967,0,0,3,25,2,Oklahoma
2,20,PHI,Maxie Baughan,LB,22,1974,1,9,11,88,39,Georgia Tech
2,21,WAS,Sam Horner,HB,22,1962,0,0,2,9,9,VMI
2,22,SFO,Carl Kammerer,DE,23,1969,0,0,4,31,5,Pacific
2,23,BAL,Don Floyd,DE,22,1967,1,2,6,49,,TCU
2,24,BAL,Marvin Terrell,G,22,1963,0,1,2,16,,Mississippi
3,25,RAM,Charley Britt,DB,22,1964,0,0,2,19,16,Georgia
3,26,STL,Hugh McInnis,TE,21,1964,0,0,1,5,5,Southern Miss
3,27,DET,Bob Scholtz,C,22,1966,0,0,3,27,20,Notre Dame
3,28,WAS,Andy Stynchula,DE,21,1968,0,0,6,36,23,Penn St.
3,29,STL,Charley Ellzey,C,22,1961,0,0,0,4,4,Southern Miss
3,30,RAM,Pervis Atkins,FL,24,1966,0,0,2,7,6,New Mexico St.
3,31,PHI,Curt Merz,G,22,1968,0,0,5,28,,Iowa
3,32,CHI,Don Meredith,QB,22,1968,0,3,7,72,,SMU
3,33,CLE,Ross Fichtner,DB,21,1968,0,0,5,41,40,Purdue
3,34,BAL,Jim Welch,DB,22,1968,0,0,3,34,32,SMU
3,35,SFO,Rod Breedlove,LB,22,1967,0,1,4,32,,Maryland
3,36,NYG,Jim Leo,DE,23,1962,0,0,1,11,2,Cincinnati
4,37,STL,Willie West,DB,22,1968,0,2,5,45,5,Oregon
4,38,STL,Silas Woods,E,,,0,0,0,,,Marquette
4,39,DET,Jim Andreotti,C,,,0,0,0,,,Northwestern
4,40,PHI,Ted Dean,FB,22,1964,0,1,1,17,16,Wichita St.
4,41,CLE,Johnny Brewer,TE,23,1970,0,1,8,40,32,Mississippi
4,42,DET,Roger Brown,DT,23,1969,2,6,9,82,65,MD-Eastern Shore
4,43,CHI,Billy Martin,HB,22,1964,0,0,0,0,0,Minnesota
4,44,CLE,Jim Marshall,DE,22,1979,0,2,20,102,1,Ohio St.
4,45,PHI,Jack Cummings,QB,,,0,0,0,,,North Carolina
4,46,SFO,Ray Norton,HB,22,1961,0,0,0,0,0,San Jose St.
4,47,BAL,Gerhard Schwedes,HB,22,1961,0,0,0,0,,Syracuse
4,48,WAS,Vince Promuto,G,22,1970,0,2,8,47,47,Holy Cross
5,49,RAM,Chuck Janerette,DT,21,1965,0,0,3,18,2,Penn St.
5,50,STL,Bill Burrell,LB,,,0,0,0,,,Illinois
5,51,GNB,Dale Hackbart,DB,22,1973,0,0,5,45,2,Wisconsin
5,52,WAS,Don Stallings,DT,21,1960,0,0,0,3,3,North Carolina
5,53,CLE,Bob Jarus,FB,,,0,0,0,,,Purdue
5,54,STL,George Phelps,B,,,0,0,0,,,Cornell Col.
