round,pick,team,name,pos,age,last_season,all_pro,pro_bowls,seasons_started,career_av,draft_av,college
1,1,ARI,Kyler Murray,QB,22,2025,0,2,5,71,71,Oklahoma
1,2,SFO,Nick Bosa,DE,21,2025,1,5,5,58,58,Ohio St.
1,3,NYJ,Quinnen Williams,DT,21,2025,1,4,6,57,54,Alabama
1,4,OAK,Clelin Ferrell,DE,22,2025,0,0,4,24,12,Clemson
1,5,TAM,Devin White,LB,21,2025,0,1,6,51,45,LSU
1,6,NYG,Daniel Jones,QB,22,2025,0,0,6,52,40,Duke
1,7,JAX,Josh Hines-Allen,LB,22,2025,0,2,6,45,45,Kentucky
1,8,DET,T.J. Hockenson,TE,22,2025,0,2,4,33,16,Iowa
1,9,BUF,Ed Oliver,DT,21,2025,0,0,5,43,43,Houston
1,10,PIT,Devin Bush Jr.,LB,21,2025,0,0,4,37,21,Michigan
1,11,CIN,Jonah Williams,G,21,2025,0,0,5,37,31,Alabama
1,12,GNB,Rashan Gary,LB,21,2025,0,1,5,36,36,Michigan
1,13,MIA,Christian Wilkins,DT,23,2024,0,0,5,35,34,Clemson
1,14,ATL,Chris Lindstrom,G,22,2025,0,4,6,49,49,Boston Col.
1,15,WAS,Dwayne Haskins,QB,22,2020,0,0,0,4,4,Ohio St.
1,16,CAR,Brian Burns,DE,21,2025,0,3,6,53,34,Florida St.
1,17,NYG,Dexter Lawrence,DT,21,2025,0,3,6,55,55,Clemson
1,18,MIN,Garrett Bradbury,C,24,2025,0,0,7,41,32,North Carolina St.
1,19,TEN,Jeffery Simmons,DT,22,2025,1,4,7,62,62,Mississippi St.
1,20,DEN,Noah Fant,TE,21,2025,0,0,5,26,14,Iowa
1,21,GNB,Darnell Savage Jr.,S,22,2025,0,0,6,24,21,Maryland
1,22,PHI,Andre Dillard,T,23,2024,0,0,1,12,6,Washington St.
1,23,HOU,Tytus Howard,T,23,2025,0,0,6,36,36,Alabama St.
1,24,OAK,Josh Jacobs,RB,21,2025,1,3,7,57,38,Alabama
1,25,BAL,Marquise Brown,WR,22,2025,0,0,4,39,24,Oklahoma
1,26,WAS,Montez Sweat,DE,23,2025,0,1,6,48,28,Mississippi St.
1,27,OAK,Johnathan Abram,S,22,2024,0,0,2,13,10,Mississippi St.
1,28,LAC,Jerry Tillery,DT,22,2025,0,0,2,26,14,Notre Dame
1,29,SEA,L.J. Collier,DE,23,2025,0,0,2,16,10,TCU
1,30,NYG,Deandre Baker,CB,22,2021,0,0,1,6,5,Georgia
1,31,ATL,Kaleb McGary,T,24,2024,0,0,6,39,39,Washington
1,32,NWE,N'Keal Harry,WR,21,2023,0,0,1,7,6,Arizona St.
2,33,ARI,Byron Murphy,CB,21,2025,0,1,6,40,16,Washington
2,34,IND,Rock Ya-Sin,CB,23,2025,0,0,1,17,11,Temple
